onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
3129.140348	5.9907096	3	1	1	13	n/a	n/a	n/a
3135.139388	1.1915328	3	2	2	4	n/a	n/a	n/a
3136.339265	1.1914133	3	3	2	6	n/a	n/a	n/a
3137.539015	1.1915336	3	4	2	18	n/a	n/a	n/a
3138.738878	1.1914924	3	5	2	8	n/a	n/a	n/a
3139.938743	1.1914617	3	6	2	20	n/a	n/a	n/a
3141.138535	1.1914954	3	7	2	24	n/a	n/a	n/a
3142.33838	1.1915134	3	8	2	10	n/a	n/a	n/a
3143.53823	1.1914349	3	9	2	15	n/a	n/a	n/a
3144.738022	1.1915105	3	10	2	5	n/a	n/a	n/a
3145.937865	1.1914887	3	11	2	1	n/a	n/a	n/a
3147.13773	1.1914496	3	12	2	3	n/a	n/a	n/a
3148.337508	1.1914979	3	13	2	23	n/a	n/a	n/a
3149.537332	1.1915023	3	14	2	7	n/a	n/a	n/a
3150.737182	1.1915156	3	15	2	6	n/a	n/a	n/a
3151.937016	1.1914757	3	16	2	14	n/a	n/a	n/a
3153.136826	1.1914951	3	17	2	13	n/a	n/a	n/a
3154.336668	1.1914973	3	18	2	2	n/a	n/a	n/a
3155.536486	1.191524	3	19	2	17	n/a	n/a	n/a
3156.736334	1.1914613	3	20	2	25	n/a	n/a	n/a
3157.936163	1.1915409	3	21	2	16	n/a	n/a	n/a
3159.135994	1.1914884	3	22	2	9	n/a	n/a	n/a
3160.335814	1.191483	3	23	2	25	n/a	n/a	n/a
3161.535643	1.1915138	3	24	2	5	n/a	n/a	n/a
3162.735489	1.1914809	3	25	2	22	n/a	n/a	n/a
3163.935498	1.1913275	3	26	2	18	n/a	n/a	n/a
3165.135158	1.1914864	3	27	2	13	n/a	n/a	n/a
3166.334975	1.1914814	3	28	2	23	n/a	n/a	n/a
3167.53479	1.1914967	3	29	2	24	n/a	n/a	n/a
3168.734618	1.1914958	3	30	2	1	n/a	n/a	n/a
3169.934446	1.1914812	3	31	2	20	n/a	n/a	n/a
3171.134298	1.1914735	3	32	2	9	n/a	n/a	n/a
3172.334107	1.1914959	3	33	2	12	n/a	n/a	n/a
3173.533937	1.1914768	3	34	2	15	n/a	n/a	n/a
3174.733776	1.1914836	3	35	2	17	n/a	n/a	n/a
3175.933595	1.1915067	3	36	2	12	n/a	n/a	n/a
3177.133406	1.1914913	3	37	2	22	n/a	n/a	n/a
3178.333252	1.1914957	3	38	2	11	n/a	n/a	n/a
3179.533076	1.191487	3	39	2	19	n/a	n/a	n/a
3180.732897	1.1915739	3	40	2	4	n/a	n/a	n/a
3181.932737	1.1914828	3	41	2	8	n/a	n/a	n/a
3183.132554	1.1914801	3	42	2	7	n/a	n/a	n/a
3184.332385	1.1915042	3	43	2	16	n/a	n/a	n/a
3185.532381	1.1913271	3	44	2	10	n/a	n/a	n/a
3186.732043	1.1914923	3	45	2	2	n/a	n/a	n/a
3187.931872	1.1914931	3	46	2	19	n/a	n/a	n/a
3189.131701	1.1914926	3	47	2	14	n/a	n/a	n/a
3190.331505	1.1915343	3	48	2	21	n/a	n/a	n/a
3191.531368	1.1915003	3	49	2	11	n/a	n/a	n/a
3192.731197	1.191511	3	50	2	21	n/a	n/a	n/a
3193.931042	1.1914433	3	51	2	3	n/a	n/a	n/a
3195.130858	5.990813	3	52	1	13	n/a	n/a	n/a
3201.129974	1.1915989	3	53	3	n/a	3	18	n/a
3202.329859	1.1914697	3	54	3	n/a	2	11	n/a
3203.529668	1.1915035	3	55	3	n/a	1	7	n/a
3204.729512	1.191481	3	56	3	n/a	3	3	n/a
3205.937758	1.1913815	3	57	3	n/a	1	6	n/a
3207.137604	1.1913929	3	58	3	n/a	1	18	n/a
3208.337329	1.191477	3	59	3	n/a	2	12	n/a
3209.537142	1.1914885	3	60	3	n/a	2	12	n/a
3210.736973	1.1915053	3	61	3	n/a	2	8	n/a
3211.936815	1.1914851	3	62	3	n/a	1	4	n/a
3213.136632	1.1914943	3	63	3	n/a	2	16	n/a
3214.336459	1.1914994	3	64	3	n/a	3	4	n/a
3215.536288	1.191512	3	65	3	n/a	3	13	n/a
3216.736133	1.1914859	3	66	3	n/a	1	12	n/a
3217.935948	1.1915032	3	67	3	n/a	1	1	n/a
3219.135784	1.1915041	3	68	3	n/a	2	4	n/a
3220.335624	1.1914818	3	69	3	n/a	3	9	n/a
3221.535435	1.1916665	3	70	3	n/a	1	11	n/a
3222.73528	1.1914396	3	71	3	n/a	3	1	n/a
3223.935082	1.1914777	3	72	3	n/a	1	10	n/a
3225.134922	1.1915027	3	73	3	n/a	3	13	n/a
3226.33494	1.1913116	3	74	3	n/a	3	13	n/a
3227.534584	1.1914953	3	75	3	n/a	1	2	n/a
3228.734641	1.191253622	3	76	3	n/a	3	1	n/a
3229.93424	1.1914822	3	77	3	n/a	1	9	n/a
3231.134074	1.1914828	3	78	3	n/a	3	7	n/a
3232.333886	1.1914984	3	79	3	n/a	1	17	n/a
3233.53372	1.1914985	3	80	3	n/a	1	16	n/a
3234.733544	1.1914973	3	81	3	n/a	3	7	n/a
3235.933374	1.1915148	3	82	3	n/a	1	15	n/a
3237.133219	1.1914831	3	83	3	n/a	3	1	n/a
3238.333035	1.1914933	3	84	3	n/a	2	15	n/a
3239.532862	1.1914983	3	85	3	n/a	2	1	n/a
3240.732692	1.1914955	3	86	3	n/a	1	7	n/a
3241.932551	1.191498	3	87	3	n/a	2	11	n/a
3243.132375	1.1914758	3	88	3	n/a	1	8	n/a
3244.332191	1.1916068	3	89	3	n/a	3	17	n/a
3245.532036	1.1914829	3	90	3	n/a	2	9	n/a
3246.731837	1.1915136	3	91	3	n/a	3	7	n/a
3247.931683	1.1914983	3	92	3	n/a	3	15	n/a
3249.131668	1.1913569	3	93	3	n/a	1	7	n/a
3250.33133	1.1914803	3	94	3	n/a	2	9	n/a
