onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
3379.266912	7.9919441	3	1	1	13	n/a	n/a	n/a
3387.267147	1.5919704	3	2	2	13	n/a	n/a	n/a
3388.867396	1.5919062	3	3	2	10	n/a	n/a	n/a
3390.467597	1.5918321	3	4	2	24	n/a	n/a	n/a
3392.067714	1.5918605	3	5	2	25	n/a	n/a	n/a
3393.668026	1.5919125	3	6	2	22	n/a	n/a	n/a
3395.268229	1.5919028	3	7	2	14	n/a	n/a	n/a
3396.868455	1.591901	3	8	2	7	n/a	n/a	n/a
3398.46867	1.5917727	3	9	2	19	n/a	n/a	n/a
3400.068884	1.591908	3	10	2	17	n/a	n/a	n/a
3401.669102	1.5919066	3	11	2	21	n/a	n/a	n/a
3403.269303	1.5918632	3	12	2	3	n/a	n/a	n/a
3404.869409	1.5919697	3	13	2	22	n/a	n/a	n/a
3406.469708	1.5918009	3	14	2	20	n/a	n/a	n/a
3408.069938	1.5919104	3	15	2	6	n/a	n/a	n/a
3409.670172	1.5917586	3	16	2	17	n/a	n/a	n/a
3411.27031	1.5918034	3	17	2	25	n/a	n/a	n/a
3412.870538	1.5919536	3	18	2	9	n/a	n/a	n/a
3414.470816	1.5918531	3	19	2	6	n/a	n/a	n/a
3416.071012	1.5918956	3	20	2	9	n/a	n/a	n/a
3417.671243	1.5918582	3	21	2	1	n/a	n/a	n/a
3419.271364	1.5920036	3	22	2	19	n/a	n/a	n/a
3420.871636	1.591735	3	23	2	1	n/a	n/a	n/a
3422.471858	1.5917868	3	24	2	2	n/a	n/a	n/a
3424.072057	1.591874	3	25	2	16	n/a	n/a	n/a
3425.67225	1.5918886	3	26	2	23	n/a	n/a	n/a
3427.272357	1.5919136	3	27	2	14	n/a	n/a	n/a
3428.872694	1.591896	3	28	2	8	n/a	n/a	n/a
3430.472878	1.5919014	3	29	2	23	n/a	n/a	n/a
3432.073135	1.5918678	3	30	2	15	n/a	n/a	n/a
3433.673325	1.5918989	3	31	2	7	n/a	n/a	n/a
3435.273543	1.5918657	3	32	2	21	n/a	n/a	n/a
3436.873762	1.5918554	3	33	2	13	n/a	n/a	n/a
3438.473961	1.5918303	3	34	2	10	n/a	n/a	n/a
3440.074177	1.5917454	3	35	2	16	n/a	n/a	n/a
3441.674415	1.5917747	3	36	2	12	n/a	n/a	n/a
3443.274603	1.5918899	3	37	2	4	n/a	n/a	n/a
