onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
17464.72391	7.993130427	1	1	1	13	n/a	n/a	n/a
17472.72537	1.591908	1	2	2	22	n/a	n/a	n/a
17474.32562	1.5919099	1	3	2	7	n/a	n/a	n/a
17475.92586	1.591908401	1	4	2	1	n/a	n/a	n/a
17477.52611	1.591909399	1	5	2	24	n/a	n/a	n/a
17479.12634	1.591928254	1	6	2	16	n/a	n/a	n/a
17480.72659	1.591915594	1	7	2	21	n/a	n/a	n/a
17482.32684	1.591915093	1	8	2	3	n/a	n/a	n/a
17483.92708	1.5919138	1	9	2	23	n/a	n/a	n/a
17485.52733	1.591909201	1	10	2	18	n/a	n/a	n/a
17487.12757	1.591908496	1	11	2	14	n/a	n/a	n/a
17488.72782	1.591909099	1	12	2	7	n/a	n/a	n/a
17490.32806	1.591913198	1	13	2	17	n/a	n/a	n/a
17491.9283	1.591907394	1	14	2	14	n/a	n/a	n/a
17493.52855	1.591913904	1	15	2	19	n/a	n/a	n/a
17495.12879	1.591898539	1	16	2	22	n/a	n/a	n/a
17496.72904	1.591903711	1	17	2	2	n/a	n/a	n/a
17498.32928	1.591909704	1	18	2	5	n/a	n/a	n/a
17499.92952	1.591910505	1	19	2	18	n/a	n/a	n/a
17501.52977	1.591907199	1	20	2	24	n/a	n/a	n/a
17503.13002	1.591903302	1	21	2	10	n/a	n/a	n/a
17504.73026	1.5919072	1	22	2	11	n/a	n/a	n/a
17506.3305	1.591906898	1	23	2	9	n/a	n/a	n/a
17507.93074	1.591910095	1	24	2	10	n/a	n/a	n/a
17509.53098	1.591913793	1	25	2	12	n/a	n/a	n/a
17511.13123	1.591903499	1	26	2	6	n/a	n/a	n/a
17512.73147	1.591914396	1	27	2	2	n/a	n/a	n/a
17514.33172	1.591909895	1	28	2	15	n/a	n/a	n/a
17515.93196	1.591903506	1	29	2	25	n/a	n/a	n/a
17517.53221	1.591908295	1	30	2	6	n/a	n/a	n/a
17519.13245	1.591910093	1	31	2	12	n/a	n/a	n/a
17520.73269	1.591915196	1	32	2	8	n/a	n/a	n/a
17522.3329	1.591951292	1	33	2	1	n/a	n/a	n/a
17523.93316	1.591936908	1	34	2	17	n/a	n/a	n/a
17525.53342	1.591914895	1	35	2	25	n/a	n/a	n/a
17527.13367	1.591917493	1	36	2	23	n/a	n/a	n/a
17528.73392	1.591910099	1	37	2	11	n/a	n/a	n/a
17530.33416	1.591903505	1	38	2	8	n/a	n/a	n/a
17531.9344	1.591911299	1	39	2	4	n/a	n/a	n/a
17533.53464	1.591916498	1	40	2	19	n/a	n/a	n/a
17535.13489	1.591911099	1	41	2	4	n/a	n/a	n/a
17536.73514	1.591909898	1	42	2	9	n/a	n/a	n/a
17538.33538	1.591873204	1	43	2	21	n/a	n/a	n/a
17539.93562	1.591886266	1	44	2	20	n/a	n/a	n/a
17541.53587	1.591906316	1	45	2	16	n/a	n/a	n/a
17543.13612	1.591904905	1	46	2	13	n/a	n/a	n/a
17544.73636	1.591911602	1	47	2	15	n/a	n/a	n/a
17546.3366	1.591909901	1	48	2	5	n/a	n/a	n/a
17547.93685	1.591905401	1	49	2	20	n/a	n/a	n/a
17549.5371	1.591903512	1	50	2	3	n/a	n/a	n/a
17551.13734	1.591902108	1	51	2	13	n/a	n/a	n/a
17552.73758	7.992884701	1	52	1	13	n/a	n/a	n/a
17560.7388	1.59191	1	53	3	n/a	2	17	n/a
17562.33904	1.591911899	1	54	3	n/a	3	11	n/a
17563.93926	1.591931434	1	55	3	n/a	2	6	n/a
17565.53952	1.591922365	1	56	3	n/a	2	5	n/a
17567.13978	1.591908395	1	57	3	n/a	2	16	n/a
17568.74002	1.591910395	1	58	3	n/a	1	9	n/a
17570.34026	1.591914794	1	59	3	n/a	2	16	n/a
17571.94051	1.591911	1	60	3	n/a	3	6	n/a
17573.54075	1.591907102	1	61	3	n/a	2	13	n/a
17575.141	1.5919109	1	62	3	n/a	1	6	n/a
17576.74124	1.591910002	1	63	3	n/a	2	15	n/a
17578.34148	1.591908096	1	64	3	n/a	1	2	n/a
17579.94173	1.591885072	1	65	3	n/a	1	6	n/a
17581.54197	1.591891355	1	66	3	n/a	1	9	n/a
17583.14221	1.591906408	1	67	3	n/a	1	15	n/a
17584.74246	1.591904709	1	68	3	n/a	3	18	n/a
17586.34271	1.591903808	1	69	3	n/a	2	6	n/a
17587.94295	1.5919065	1	70	3	n/a	3	11	n/a
17589.54319	1.591905704	1	71	3	n/a	2	2	n/a
17591.14344	1.591910601	1	72	3	n/a	1	14	n/a
17592.74368	1.5919114	1	73	3	n/a	2	7	n/a
17594.34393	1.591904502	1	74	3	n/a	1	18	n/a
17595.94416	1.591915399	1	75	3	n/a	3	15	n/a
