onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
3000.553797	7.9883805	2	1	1	13	n/a	n/a	n/a
3008.550587	1.5918007	2	2	2	8	n/a	n/a	n/a
3010.15057	1.5920644	2	3	2	7	n/a	n/a	n/a
3011.750903	1.5919372	2	4	2	3	n/a	n/a	n/a
3013.351129	1.5918968	2	5	2	20	n/a	n/a	n/a
3014.951383	1.5918778	2	6	2	25	n/a	n/a	n/a
3016.551449	1.5920161	2	7	2	9	n/a	n/a	n/a
3018.151794	1.591859	2	8	2	18	n/a	n/a	n/a
3019.751919	1.5919699	2	9	2	14	n/a	n/a	n/a
3021.352231	1.5918814	2	10	2	4	n/a	n/a	n/a
3022.952441	1.5918666	2	11	2	15	n/a	n/a	n/a
3024.55265	1.5918815	2	12	2	5	n/a	n/a	n/a
3026.152684	1.5920647	2	13	2	18	n/a	n/a	n/a
3027.753049	1.5918668	2	14	2	22	n/a	n/a	n/a
3029.353273	1.5918636	2	15	2	9	n/a	n/a	n/a
3030.953402	1.5919644	2	16	2	16	n/a	n/a	n/a
3032.55368	1.5918401	2	17	2	11	n/a	n/a	n/a
3034.153915	1.5917407	2	18	2	16	n/a	n/a	n/a
3035.754034	1.5918574	2	19	2	1	n/a	n/a	n/a
3037.354206	1.5918582	2	20	2	2	n/a	n/a	n/a
3038.954566	1.5917042	2	21	2	15	n/a	n/a	n/a
3040.55475	1.5918674	2	22	2	13	n/a	n/a	n/a
3042.154969	1.5918607	2	23	2	11	n/a	n/a	n/a
3043.755169	1.5917579	2	24	2	2	n/a	n/a	n/a
3045.355401	1.5917348	2	25	2	21	n/a	n/a	n/a
3046.955608	1.5918557	2	26	2	17	n/a	n/a	n/a
3048.555771	1.5918936	2	27	2	6	n/a	n/a	n/a
3050.155951	1.5919623	2	28	2	14	n/a	n/a	n/a
3051.756098	1.5919285	2	29	2	10	n/a	n/a	n/a
3053.356411	1.5917641	2	30	2	4	n/a	n/a	n/a
3054.956588	1.5918674	2	31	2	12	n/a	n/a	n/a
3056.556788	1.591832	2	32	2	23	n/a	n/a	n/a
3058.156931	1.5920366	2	33	2	10	n/a	n/a	n/a
3059.757297	1.5918711	2	34	2	22	n/a	n/a	n/a
3061.357512	1.591752	2	35	2	13	n/a	n/a	n/a
3062.957705	1.5917798	2	36	2	21	n/a	n/a	n/a
3064.557938	1.5918036	2	37	2	5	n/a	n/a	n/a
3066.158147	1.5918339	2	38	2	7	n/a	n/a	n/a
3067.75834	1.5918641	2	39	2	23	n/a	n/a	n/a
3069.358574	1.5918824	2	40	2	19	n/a	n/a	n/a
