onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
96444.00307	5.9935818	3	1	1	13	n/a	n/a	n/a
96450.00499	1.1920538	3	2	2	15	n/a	n/a	n/a
96451.20543	1.1920155	3	3	2	21	n/a	n/a	n/a
96452.40578	1.1920695	3	4	2	6	n/a	n/a	n/a
96453.60617	1.1920784	3	5	2	20	n/a	n/a	n/a
96454.80659	1.1920707	3	6	2	3	n/a	n/a	n/a
96456.00701	1.1921616	3	7	2	16	n/a	n/a	n/a
96457.20738	1.192096	3	8	2	13	n/a	n/a	n/a
96458.4078	1.1920708	3	9	2	9	n/a	n/a	n/a
96459.6082	1.1920642	3	10	2	6	n/a	n/a	n/a
96460.80863	1.192029	3	11	2	13	n/a	n/a	n/a
96462.00899	1.1920689	3	12	2	19	n/a	n/a	n/a
96463.2094	1.1920711	3	13	2	12	n/a	n/a	n/a
96464.40981	1.1920538	3	14	2	11	n/a	n/a	n/a
96465.6102	1.1920641	3	15	2	5	n/a	n/a	n/a
96466.81059	1.1920701	3	16	2	17	n/a	n/a	n/a
96468.01101	1.192052	3	17	2	10	n/a	n/a	n/a
96469.21142	1.1920322	3	18	2	24	n/a	n/a	n/a
96470.4118	1.192086	3	19	2	22	n/a	n/a	n/a
96471.61238	1.1918753	3	20	2	7	n/a	n/a	n/a
96472.81261	1.1920422	3	21	2	4	n/a	n/a	n/a
96474.01301	1.1920663	3	22	2	1	n/a	n/a	n/a
96475.21341	1.1920459	3	23	2	23	n/a	n/a	n/a
96476.4138	1.192058	3	24	2	3	n/a	n/a	n/a
96477.61418	1.1920752	3	25	2	25	n/a	n/a	n/a
96478.81461	1.1920523	3	26	2	8	n/a	n/a	n/a
96480.01507	1.1919901	3	27	2	18	n/a	n/a	n/a
96481.2154	1.1920623	3	28	2	25	n/a	n/a	n/a
96482.41587	1.1919956	3	29	2	5	n/a	n/a	n/a
96483.6162	1.1920747	3	30	2	17	n/a	n/a	n/a
96484.81661	1.1920606	3	31	2	14	n/a	n/a	n/a
96486.017	1.1920449	3	32	2	10	n/a	n/a	n/a
96487.2174	1.1920761	3	33	2	19	n/a	n/a	n/a
96488.4178	1.1920668	3	34	2	14	n/a	n/a	n/a
96489.6182	1.1921125	3	35	2	20	n/a	n/a	n/a
96490.81865	1.191997	3	36	2	8	n/a	n/a	n/a
96492.01899	1.1921162	3	37	2	24	n/a	n/a	n/a
96493.2194	1.1920602	3	38	2	16	n/a	n/a	n/a
96494.41981	1.1920955	3	39	2	21	n/a	n/a	n/a
96495.62027	1.1920365	3	40	2	12	n/a	n/a	n/a
96496.8206	1.192068	3	41	2	23	n/a	n/a	n/a
96498.02106	1.192011	3	42	2	15	n/a	n/a	n/a
96499.22142	1.1920528	3	43	2	2	n/a	n/a	n/a
96500.4218	1.192068	3	44	2	22	n/a	n/a	n/a
96501.62228	1.1919936	3	45	2	7	n/a	n/a	n/a
96502.82262	1.1920495	3	46	2	1	n/a	n/a	n/a
96504.02301	1.1920581	3	47	2	9	n/a	n/a	n/a
96505.22339	1.1921532	3	48	2	4	n/a	n/a	n/a
96506.42382	1.1920675	3	49	2	2	n/a	n/a	n/a
96507.62427	1.1920036	3	50	2	11	n/a	n/a	n/a
96508.82462	1.1920505	3	51	2	18	n/a	n/a	n/a
96510.02501	5.9936656	3	52	1	13	n/a	n/a	n/a
96516.02701	1.1921583	3	53	3	n/a	2	4	n/a
96517.22742	1.192073	3	54	3	n/a	2	15	n/a
96518.42782	1.1920551	3	55	3	n/a	1	15	n/a
96519.62822	1.1920653	3	56	3	n/a	1	17	n/a
96520.82861	1.192052	3	57	3	n/a	1	15	n/a
96522.02902	1.1920434	3	58	3	n/a	2	7	n/a
96523.2294	1.1920765	3	59	3	n/a	1	1	n/a
96524.42981	1.1920764	3	60	3	n/a	2	5	n/a
96525.63024	1.192034	3	61	3	n/a	1	13	n/a
96526.83061	1.1920622	3	62	3	n/a	3	10	n/a
96528.03103	1.1921087	3	63	3	n/a	3	16	n/a
96529.2314	1.1920932	3	64	3	n/a	1	2	n/a
96530.43182	1.1920714	3	65	3	n/a	3	9	n/a
96531.6322	1.1920816	3	66	3	n/a	3	10	n/a
96532.83267	1.1920243	3	67	3	n/a	1	2	n/a
96534.03303	1.1920516	3	68	3	n/a	3	7	n/a
96535.23341	1.1920999	3	69	3	n/a	1	2	n/a
96536.43381	1.1921392	3	70	3	n/a	3	16	n/a
96537.63423	1.1920572	3	71	3	n/a	1	6	n/a
96538.83464	1.1920431	3	72	3	n/a	1	10	n/a
96540.03502	1.1920519	3	73	3	n/a	2	17	n/a
96541.23542	1.192075	3	74	3	n/a	2	9	n/a
96542.43587	1.1921012	3	75	3	n/a	2	15	n/a
96543.63622	1.1920486	3	76	3	n/a	1	4	n/a
96544.83661	1.1920796	3	77	3	n/a	3	2	n/a
96546.03704	1.1920316	3	78	3	n/a	2	14	n/a
96547.23741	1.1920932	3	79	3	n/a	3	7	n/a
96548.43792	1.1919771	3	80	3	n/a	1	16	n/a
96549.63824	1.1920664	3	81	3	n/a	3	8	n/a
96550.83863	1.1920676	3	82	3	n/a	2	2	n/a
96552.03903	1.1921097	3	83	3	n/a	2	3	n/a
96553.23946	1.1920329	3	84	3	n/a	3	15	n/a
96554.43984	1.1920696	3	85	3	n/a	3	13	n/a
96555.64024	1.1920639	3	86	3	n/a	2	4	n/a
96556.84063	1.1921216	3	87	3	n/a	2	11	n/a
96558.04104	1.192061	3	88	3	n/a	2	1	n/a
96559.24144	1.1920582	3	89	3	n/a	3	17	n/a
96560.44184	1.1920777	3	90	3	n/a	1	10	n/a
96561.64224	1.1920671	3	91	3	n/a	2	5	n/a
96562.84264	1.1920597	3	92	3	n/a	2	8	n/a
96564.04304	1.1920635	3	93	3	n/a	3	9	n/a
96565.24344	1.1920588	3	94	3	n/a	1	3	n/a
96566.44384	1.1920707	3	95	3	n/a	2	2	n/a
96567.64424	1.1920611	3	96	3	n/a	2	12	n/a
96568.84464	1.1920608	3	97	3	n/a	3	9	n/a
96570.04504	1.1920694	3	98	3	n/a	3	16	n/a
96571.24546	1.1920629	3	99	3	n/a	3	15	n/a
96572.44585	1.1920817	3	100	3	n/a	3	3	n/a
96573.64626	1.1920509	3	101	3	n/a	1	12	n/a
96574.84665	1.1920559	3	102	3	n/a	3	2	n/a
96576.04704	1.1920668	3	103	3	n/a	2	14	n/a
96577.24745	1.1921023	3	104	3	n/a	1	9	n/a
96578.44786	1.1920518	3	105	3	n/a	1	11	n/a
96579.64824	1.192067	3	106	3	n/a	1	7	n/a
96580.84865	5.9936833	3	107	1	13	n/a	n/a	n/a
96586.85899	3.5928657	3	108	4	n/a	n/a	n/a	4
96590.46853	3.5928564	3	109	4	n/a	n/a	n/a	1
96594.07807	3.5928571	3	110	4	n/a	n/a	n/a	10
96597.6876	3.5928618	3	111	4	n/a	n/a	n/a	7
96601.29715	3.5928643	3	112	4	n/a	n/a	n/a	8
96604.90669	3.5928558	3	113	4	n/a	n/a	n/a	5
96608.51621	3.5928781	3	114	4	n/a	n/a	n/a	3
96612.11741	3.59287	3	115	4	n/a	n/a	n/a	6
96615.71861	3.592871	3	116	4	n/a	n/a	n/a	2
96619.32818	3.5928513	3	117	4	n/a	n/a	n/a	9
96622.92936	5.9937137	3	118	1	13	n/a	n/a	n/a
