onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
72891.3594	5.9935657	3	1	1	13	n/a	n/a	n/a
72897.36125	1.1921002	3	2	2	22	n/a	n/a	n/a
72898.56173	1.1920643	3	3	2	8	n/a	n/a	n/a
72899.76212	1.1921306	3	4	2	5	n/a	n/a	n/a
72900.97081	1.1920503	3	5	2	13	n/a	n/a	n/a
72902.17969	1.1919336	3	6	2	6	n/a	n/a	n/a
72903.37995	1.1920693	3	7	2	15	n/a	n/a	n/a
72904.58048	1.1918771	3	8	2	18	n/a	n/a	n/a
72905.78079	1.1920312	3	9	2	10	n/a	n/a	n/a
72906.98111	1.1921435	3	10	2	14	n/a	n/a	n/a
72908.18159	1.192018	3	11	2	8	n/a	n/a	n/a
72909.38199	1.1921674	3	12	2	3	n/a	n/a	n/a
72910.58236	1.1920223	3	13	2	17	n/a	n/a	n/a
72911.78279	1.192079	3	14	2	16	n/a	n/a	n/a
72912.98319	1.1920975	3	15	2	7	n/a	n/a	n/a
72914.18346	1.192154	3	16	2	24	n/a	n/a	n/a
72915.38396	1.1920248	3	17	2	9	n/a	n/a	n/a
72916.58444	1.1919281	3	18	2	15	n/a	n/a	n/a
72917.78477	1.1921296	3	19	2	14	n/a	n/a	n/a
72918.98515	1.1920262	3	20	2	4	n/a	n/a	n/a
72920.18545	1.1922074	3	21	2	25	n/a	n/a	n/a
72921.38598	1.1920479	3	22	2	21	n/a	n/a	n/a
72922.58635	1.1920429	3	23	2	11	n/a	n/a	n/a
72923.78685	1.1918319	3	24	2	2	n/a	n/a	n/a
72924.98706	1.1920742	3	25	2	10	n/a	n/a	n/a
72926.18757	1.191991	3	26	2	18	n/a	n/a	n/a
72927.38788	1.1921598	3	27	2	19	n/a	n/a	n/a
72928.58829	1.1921797	3	28	2	6	n/a	n/a	n/a
72929.78878	1.1920143	3	29	2	21	n/a	n/a	n/a
72930.98915	1.1919948	3	30	2	11	n/a	n/a	n/a
72932.18958	1.1920147	3	31	2	23	n/a	n/a	n/a
72933.38992	1.1919995	3	32	2	7	n/a	n/a	n/a
72934.59028	1.1920928	3	33	2	1	n/a	n/a	n/a
72935.79064	1.1921238	3	34	2	2	n/a	n/a	n/a
72936.99113	1.1920121	3	35	2	25	n/a	n/a	n/a
72938.19155	1.192029	3	36	2	19	n/a	n/a	n/a
72939.39195	1.1920465	3	37	2	20	n/a	n/a	n/a
72940.59242	1.1919924	3	38	2	5	n/a	n/a	n/a
72941.79276	1.1920347	3	39	2	24	n/a	n/a	n/a
72942.99312	1.1920896	3	40	2	17	n/a	n/a	n/a
72944.1934	1.1921414	3	41	2	12	n/a	n/a	n/a
72945.39392	1.1919778	3	42	2	16	n/a	n/a	n/a
72946.5943	1.1920202	3	43	2	13	n/a	n/a	n/a
72947.79469	1.1920371	3	44	2	23	n/a	n/a	n/a
72948.99517	1.1919486	3	45	2	20	n/a	n/a	n/a
72950.19548	1.1920639	3	46	2	9	n/a	n/a	n/a
72951.39582	1.1921267	3	47	2	22	n/a	n/a	n/a
72952.59623	1.1920485	3	48	2	1	n/a	n/a	n/a
72953.79674	1.1919956	3	49	2	12	n/a	n/a	n/a
72954.99707	1.1920046	3	50	2	3	n/a	n/a	n/a
72956.19741	1.1920268	3	51	2	4	n/a	n/a	n/a
72957.3978	5.9936583	3	52	1	13	n/a	n/a	n/a
72963.39977	1.1922218	3	53	3	n/a	2	2	n/a
72964.60023	1.1921195	3	54	3	n/a	3	15	n/a
72965.80069	1.1921155	3	55	3	n/a	3	6	n/a
72967.00122	1.1918241	3	56	3	n/a	3	5	n/a
72968.20991	1.1919209	3	57	3	n/a	1	13	n/a
72969.41013	1.192025	3	58	3	n/a	2	13	n/a
72970.61054	1.1920536	3	59	3	n/a	2	15	n/a
72971.81109	1.1920521	3	60	3	n/a	2	13	n/a
72973.01143	1.1919888	3	61	3	n/a	3	5	n/a
72974.21174	1.1921768	3	62	3	n/a	3	2	n/a
72975.41221	1.1920359	3	63	3	n/a	3	10	n/a
72976.61262	1.191993	3	64	3	n/a	1	7	n/a
72977.81301	1.1920682	3	65	3	n/a	1	4	n/a
72979.01347	1.1920032	3	66	3	n/a	3	18	n/a
72980.2137	1.1921287	3	67	3	n/a	2	10	n/a
72981.41426	1.1919677	3	68	3	n/a	2	7	n/a
72982.61461	1.1919534	3	69	3	n/a	1	18	n/a
72983.81491	1.1920629	3	70	3	n/a	2	16	n/a
72985.01543	1.1920496	3	71	3	n/a	1	1	n/a
72986.21575	1.1920788	3	72	3	n/a	2	14	n/a
72987.41628	1.1919426	3	73	3	n/a	2	11	n/a
72988.61663	1.1919927	3	74	3	n/a	3	4	n/a
72989.81696	1.1920353	3	75	3	n/a	1	16	n/a
72991.01732	1.1921059	3	76	3	n/a	1	6	n/a
72992.21776	1.1920324	3	77	3	n/a	1	15	n/a
72993.41825	1.1920059	3	78	3	n/a	2	5	n/a
72994.61862	1.1920006	3	79	3	n/a	1	13	n/a
72995.81901	1.1920042	3	80	3	n/a	3	11	n/a
72997.0193	1.1921591	3	81	3	n/a	2	4	n/a
72998.2198	1.192013	3	82	3	n/a	2	3	n/a
72999.42008	1.1920537	3	83	3	n/a	1	9	n/a
73000.62048	1.1921306	3	84	3	n/a	3	13	n/a
73001.82099	1.1920635	3	85	3	n/a	1	14	n/a
73003.0213	1.1922194	3	86	3	n/a	2	18	n/a
73004.22185	1.191983	3	87	3	n/a	1	5	n/a
73005.42213	1.1920633	3	88	3	n/a	2	10	n/a
73006.62266	1.1919555	3	89	3	n/a	3	17	n/a
73007.82293	1.1920339	3	90	3	n/a	3	12	n/a
73009.02344	1.1919341	3	91	3	n/a	2	8	n/a
73010.22368	1.1922319	3	92	3	n/a	1	8	n/a
73011.42417	1.1920311	3	93	3	n/a	1	17	n/a
73012.62458	1.1921337	3	94	3	n/a	3	7	n/a
