onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
6223.598427	5.9907904	2	1	1	13	n/a	n/a	n/a
6229.597571	1.191714077	2	2	2	20	n/a	n/a	n/a
6230.797511	1.1913541	2	3	2	25	n/a	n/a	n/a
6231.9972	1.1915169	2	4	2	10	n/a	n/a	n/a
6233.205512	1.1913641	2	5	2	18	n/a	n/a	n/a
6234.405215	1.1914773	2	6	2	23	n/a	n/a	n/a
6235.60505	1.1916081	2	7	2	14	n/a	n/a	n/a
6236.80484	1.1915307	2	8	2	4	n/a	n/a	n/a
6238.004667	1.1915147	2	9	2	19	n/a	n/a	n/a
6239.20451	1.1914919	2	10	2	23	n/a	n/a	n/a
6240.404335	1.1916658	2	11	2	22	n/a	n/a	n/a
6241.604151	1.1915287	2	12	2	8	n/a	n/a	n/a
6242.804026	1.1914695	2	13	2	5	n/a	n/a	n/a
6244.003948	1.1913955	2	14	2	8	n/a	n/a	n/a
6245.203637	1.191501	2	15	2	14	n/a	n/a	n/a
6246.403699	1.191254444	2	16	2	16	n/a	n/a	n/a
6247.60329	1.1914783	2	17	2	3	n/a	n/a	n/a
6248.803102	1.1914914	2	18	2	16	n/a	n/a	n/a
6250.002929	1.191487	2	19	2	15	n/a	n/a	n/a
6251.202869	1.1913888	2	20	2	22	n/a	n/a	n/a
6252.402661	1.1914065	2	21	2	2	n/a	n/a	n/a
6253.602403	1.1914745	2	22	2	1	n/a	n/a	n/a
6254.802216	1.1914753	2	23	2	2	n/a	n/a	n/a
6256.002056	1.1915964	2	24	2	19	n/a	n/a	n/a
6257.201875	1.1914959	2	25	2	11	n/a	n/a	n/a
6258.401701	1.1914852	2	26	2	25	n/a	n/a	n/a
6259.601519	1.1915794	2	27	2	4	n/a	n/a	n/a
6260.801351	1.1915238	2	28	2	1	n/a	n/a	n/a
6262.001321	1.1915503	2	29	2	24	n/a	n/a	n/a
6263.201032	1.1914906	2	30	2	6	n/a	n/a	n/a
6264.400857	1.1916162	2	31	2	12	n/a	n/a	n/a
6265.600676	1.1916197	2	32	2	24	n/a	n/a	n/a
6266.800496	1.1914872	2	33	2	7	n/a	n/a	n/a
6268.000309	1.191516	2	34	2	21	n/a	n/a	n/a
6269.200158	1.1915965	2	35	2	12	n/a	n/a	n/a
6270.400102	1.191593956	2	36	2	13	n/a	n/a	n/a
6271.59995	1.1913416	2	37	2	20	n/a	n/a	n/a
6272.799718	1.1914012	2	38	2	15	n/a	n/a	n/a
6273.999452	1.1914925	2	39	2	9	n/a	n/a	n/a
6275.199276	1.1914873	2	40	2	21	n/a	n/a	n/a
6276.399102	1.1915253	2	41	2	18	n/a	n/a	n/a
6277.598941	1.1914825	2	42	2	10	n/a	n/a	n/a
6278.798875	1.1913586	2	43	2	9	n/a	n/a	n/a
6279.998708	1.1913677	2	44	2	7	n/a	n/a	n/a
6281.198539	1.1913605	2	45	2	17	n/a	n/a	n/a
6282.398366	1.1914141	2	46	2	3	n/a	n/a	n/a
6283.598071	1.1915806	2	47	2	11	n/a	n/a	n/a
6284.797859	1.1915309	2	48	2	5	n/a	n/a	n/a
6285.997711	1.1915031	2	49	2	6	n/a	n/a	n/a
6287.19755	1.1916324	2	50	2	13	n/a	n/a	n/a
6288.397379	1.1915995	2	51	2	17	n/a	n/a	n/a
6289.597261	5.9907538	2	52	1	13	n/a	n/a	n/a
6295.596363	1.1914642	2	53	3	n/a	1	6	n/a
6296.796144	1.1915906	2	54	3	n/a	1	1	n/a
6297.995979	1.191473	2	55	3	n/a	3	8	n/a
6299.195783	1.1914872	2	56	3	n/a	3	13	n/a
6300.403938	1.1914953	2	57	3	n/a	1	5	n/a
6301.60398	1.1912893	2	58	3	n/a	2	15	n/a
6302.803592	1.1914927	2	59	3	n/a	2	17	n/a
6304.00341	1.1914813	2	60	3	n/a	3	2	n/a
6305.203351	1.1915275	2	61	3	n/a	1	15	n/a
6306.403144	1.1914533	2	62	3	n/a	2	6	n/a
6307.60288	1.1915024	2	63	3	n/a	2	13	n/a
6308.802842	1.1913522	2	64	3	n/a	2	6	n/a
6310.002544	1.1915072	2	65	3	n/a	3	10	n/a
6311.202384	1.1915028	2	66	3	n/a	3	6	n/a
6312.402219	1.1914799	2	67	3	n/a	2	17	n/a
6313.60203	1.191667	2	68	3	n/a	2	18	n/a
6314.801858	1.1914957	2	69	3	n/a	1	4	n/a
6316.001805	1.1914984	2	70	3	n/a	1	18	n/a
6317.201637	1.1914687	2	71	3	n/a	2	11	n/a
6318.401527	1.1913168	2	72	3	n/a	1	8	n/a
6319.601353	1.1913008	2	73	3	n/a	1	7	n/a
6320.800971	1.1915105	2	74	3	n/a	3	16	n/a
