onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
4001.672818	5.9990429	2	1	1	13	n/a	n/a	n/a
4007.688578	1.1914314	2	2	2	15	n/a	n/a	n/a
4008.888371	1.1915245	2	3	2	12	n/a	n/a	n/a
4010.088268	1.1913837	2	4	2	6	n/a	n/a	n/a
4011.296474	1.1913707	2	5	2	16	n/a	n/a	n/a
4012.496176	1.1916263	2	6	2	3	n/a	n/a	n/a
4013.696135	1.1913584	2	7	2	7	n/a	n/a	n/a
4014.895963	1.1913833	2	8	2	10	n/a	n/a	n/a
4016.09568	1.1914937	2	9	2	4	n/a	n/a	n/a
4017.295666	1.1913407	2	10	2	5	n/a	n/a	n/a
4018.495341	1.1914674	2	11	2	9	n/a	n/a	n/a
4019.695315	1.1913338	2	12	2	3	n/a	n/a	n/a
4020.894986	1.1915184	2	13	2	2	n/a	n/a	n/a
4022.094834	1.1914777	2	14	2	18	n/a	n/a	n/a
4023.294846	1.1913123	2	15	2	25	n/a	n/a	n/a
4024.494489	1.1914854	2	16	2	19	n/a	n/a	n/a
4025.694304	1.1914877	2	17	2	20	n/a	n/a	n/a
4026.894125	1.1914856	2	18	2	11	n/a	n/a	n/a
4028.093968	1.1915958	2	19	2	10	n/a	n/a	n/a
4029.293797	1.1914955	2	20	2	13	n/a	n/a	n/a
4030.493836	1.1913019	2	21	2	8	n/a	n/a	n/a
4031.693459	1.191484	2	22	2	1	n/a	n/a	n/a
4032.893422	1.1913532	2	23	2	12	n/a	n/a	n/a
4034.093126	1.191629	2	24	2	24	n/a	n/a	n/a
4035.292946	1.1914964	2	25	2	21	n/a	n/a	n/a
4036.492759	1.1915286	2	26	2	24	n/a	n/a	n/a
4037.692604	1.1915089	2	27	2	23	n/a	n/a	n/a
4038.892448	1.1914824	2	28	2	2	n/a	n/a	n/a
4040.09226	1.1914884	2	29	2	15	n/a	n/a	n/a
4041.292092	1.1915402	2	30	2	21	n/a	n/a	n/a
4042.491937	1.1914517	2	31	2	20	n/a	n/a	n/a
4043.69189	1.1913591	2	32	2	9	n/a	n/a	n/a
4044.891584	1.1914717	2	33	2	17	n/a	n/a	n/a
4046.091396	1.1915013	2	34	2	25	n/a	n/a	n/a
4047.291243	1.1914816	2	35	2	11	n/a	n/a	n/a
4048.491061	1.1914945	2	36	2	8	n/a	n/a	n/a
4049.690887	1.1914989	2	37	2	17	n/a	n/a	n/a
4050.890827	1.1913568	2	38	2	4	n/a	n/a	n/a
4052.090695	1.1913639	2	39	2	23	n/a	n/a	n/a
4053.290392	1.1914847	2	40	2	5	n/a	n/a	n/a
4054.490352	1.1913539	2	41	2	16	n/a	n/a	n/a
4055.690035	1.1914843	2	42	2	18	n/a	n/a	n/a
4056.890004	1.1913644	2	43	2	19	n/a	n/a	n/a
4058.089703	1.1915059	2	44	2	13	n/a	n/a	n/a
4059.28954	1.1914739	2	45	2	6	n/a	n/a	n/a
4060.48941	1.1914751	2	46	2	7	n/a	n/a	n/a
4061.689219	1.1914958	2	47	2	22	n/a	n/a	n/a
4062.889041	1.1914996	2	48	2	1	n/a	n/a	n/a
4064.088878	1.1914806	2	49	2	14	n/a	n/a	n/a
4065.288819	1.1913677	2	50	2	22	n/a	n/a	n/a
4066.488503	1.1914888	2	51	2	14	n/a	n/a	n/a
4067.688363	5.990932	2	52	1	13	n/a	n/a	n/a
4073.696007	1.1913926	2	53	3	n/a	2	11	n/a
4074.895663	1.1914951	2	54	3	n/a	3	4	n/a
4076.095493	1.1914752	2	55	3	n/a	1	4	n/a
4077.295327	1.1914734	2	56	3	n/a	2	1	n/a
4078.503612	1.1913429	2	57	3	n/a	2	13	n/a
4079.703434	1.1913668	2	58	3	n/a	3	3	n/a
4080.90313	1.1915525	2	59	3	n/a	1	13	n/a
4082.103017	1.1914558	2	60	3	n/a	1	3	n/a
4083.302807	1.1915129	2	61	3	n/a	1	14	n/a
4084.502649	1.1914503	2	62	3	n/a	1	11	n/a
4085.702588	1.1913719	2	63	3	n/a	3	11	n/a
4086.902421	1.1913414	2	64	3	n/a	1	12	n/a
4088.102228	1.1914113	2	65	3	n/a	3	13	n/a
4089.301967	1.1914881	2	66	3	n/a	2	4	n/a
4090.501949	1.1913473	2	67	3	n/a	3	7	n/a
4091.701628	1.1914768	2	68	3	n/a	3	1	n/a
4092.901581	1.1913347	2	69	3	n/a	2	8	n/a
4094.101457	1.1912974	2	70	3	n/a	3	18	n/a
4095.301087	1.1914977	2	71	3	n/a	1	9	n/a
4096.501027	1.1914038	2	72	3	n/a	3	2	n/a
4097.700764	1.1915048	2	73	3	n/a	1	15	n/a
4098.900594	1.1914743	2	74	3	n/a	2	9	n/a
4100.100576	1.1913128	2	75	3	n/a	1	1	n/a
4101.300371	1.1913663	2	76	3	n/a	1	7	n/a
