onset,duration,run_number,trial_number,task,fixation_location,pursuit_amplitude,pursuit_angle,image_id,trial_onset,trial_offset,check_fix_onset,iti_onset,iti_offset,fixation_onset,fixation_offset,pursuit_onset,pursuit_offset,freeview_onset,freeview_offset,iti_duration,fixation_duration,pursuit_duration,freeview_duration
161883.9349,5.9935394,1,1,1,13.0,,,,2029128.0,2035134.0,0.0,2029137.0,2035131.0,0.0,0.0,0.0,0.0,0.0,0.0,5994.0,0.0,0.0,0.0
161889.9452,1.1919807,1,2,2,14.0,,,,2035135.0,2036341.0,0.0,0.0,0.0,2035148.0,2036340.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,0.0
161891.1456,1.1919979,1,3,2,6.0,,,,2036342.0,2037541.0,0.0,0.0,0.0,2036347.0,2037540.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
161892.3459,1.1920272,1,4,2,15.0,,,,2037542.0,2038741.0,0.0,0.0,0.0,2037547.0,2038741.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
161893.5547,1.1919311,1,5,2,17.0,,,,2038747.0,2039956.0,0.0,0.0,0.0,2038758.0,2039949.0,0.0,0.0,0.0,0.0,0.0,1191.0,0.0,0.0
161894.7633,1.1921431,1,6,2,10.0,,,,2039962.0,2041160.0,0.0,0.0,0.0,2039965.0,2041159.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
161895.9637,1.1920445,1,7,2,19.0,,,,2041160.0,2042359.0,0.0,0.0,0.0,2041165.0,2042359.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
161897.1641,1.1920398,1,8,2,14.0,,,,2042359.0,2043559.0,0.0,0.0,0.0,2042365.0,2043559.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
161898.3645,1.1921184,1,9,2,1.0,,,,2043559.0,2044759.0,0.0,0.0,0.0,2043566.0,2044759.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
161899.565,1.1919442,1,10,2,9.0,,,,2044760.0,2045960.0,0.0,0.0,0.0,2044766.0,2045959.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
161900.7654,1.1920218,1,11,2,1.0,,,,2045960.0,2047160.0,0.0,0.0,0.0,2045967.0,2047160.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
161901.9657,1.1921119,1,12,2,25.0,,,,2047161.0,2048361.0,0.0,0.0,0.0,2047167.0,2048360.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
161903.1661,1.1920547,1,13,2,7.0,,,,2048361.0,2049561.0,0.0,0.0,0.0,2048367.0,2049561.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
161904.3666,1.1920453,1,14,2,5.0,,,,2049561.0,2050761.0,0.0,0.0,0.0,2049568.0,2050761.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
