onset,duration,run_number,trial_number,task,fixation_location,pursuit_amplitude,pursuit_angle,image_id,trial_onset,trial_offset,check_fix_onset,iti_onset,iti_offset,fixation_onset,fixation_offset,pursuit_onset,pursuit_offset,freeview_onset,freeview_offset,iti_duration,fixation_duration,pursuit_duration,freeview_duration
67458.69922,5.993628,1,1,1,13.0,,,,3492114.0,3498120.0,0.0,3492122.0,3498117.0,0.0,0.0,0.0,0.0,0.0,0.0,5995.0,0.0,0.0,0.0
67464.70112,1.1921421,1,2,2,16.0,,,,3498121.0,3499319.0,0.0,0.0,0.0,3498124.0,3499318.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67465.90154,1.1919611,1,3,2,6.0,,,,3499319.0,3500519.0,0.0,0.0,0.0,3499324.0,3500518.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67467.10193,1.1920516,1,4,2,9.0,,,,3500520.0,3501718.0,0.0,0.0,0.0,3500525.0,3501718.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67468.30232,1.1920789,1,5,2,22.0,,,,3501721.0,3502921.0,0.0,0.0,0.0,3501725.0,3502919.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67469.50271,1.1921979,1,6,2,24.0,,,,3502922.0,3504122.0,0.0,0.0,0.0,3502926.0,3504121.0,0.0,0.0,0.0,0.0,0.0,1195.0,0.0,0.0
67470.70307,1.1922208,1,7,2,10.0,,,,3504122.0,3505321.0,0.0,0.0,0.0,3504126.0,3505320.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67471.90357,1.1920198,1,8,2,6.0,,,,3505321.0,3506520.0,0.0,0.0,0.0,3505326.0,3506520.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67473.10404,1.1919873,1,9,2,25.0,,,,3506521.0,3507720.0,0.0,0.0,0.0,3506527.0,3507720.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67474.30449,1.191903,1,10,2,21.0,,,,3507721.0,3508921.0,0.0,0.0,0.0,3507727.0,3508920.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67475.50467,1.1921158,1,11,2,23.0,,,,3508921.0,3510121.0,0.0,0.0,0.0,3508927.0,3510121.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67476.70525,1.1919253,1,12,2,2.0,,,,3510122.0,3511322.0,0.0,0.0,0.0,3510128.0,3511321.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67477.90548,1.1921025,1,13,2,8.0,,,,3511322.0,3512522.0,0.0,0.0,0.0,3511328.0,3512522.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67479.10595,1.1920636,1,14,2,13.0,,,,3512522.0,3513722.0,0.0,0.0,0.0,3512529.0,3513722.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67480.30624,1.1921459,1,15,2,12.0,,,,3513722.0,3514923.0,0.0,0.0,0.0,3513729.0,3514923.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67481.50676,1.1920869,1,16,2,24.0,,,,3514923.0,3516123.0,0.0,0.0,0.0,3514930.0,3516123.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67482.7071,1.1921582,1,17,2,17.0,,,,3516123.0,3517324.0,0.0,0.0,0.0,3516130.0,3517323.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67483.90756,1.1920575,1,18,2,19.0,,,,3517324.0,3518525.0,0.0,0.0,0.0,3517331.0,3518524.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67485.10801,1.1919603,1,19,2,3.0,,,,3518525.0,3519725.0,0.0,0.0,0.0,3518531.0,3519724.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67486.30831,1.1921279,1,20,2,2.0,,,,3519725.0,3520925.0,0.0,0.0,0.0,3519731.0,3520925.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67487.50862,1.1921527,1,21,2,1.0,,,,3520925.0,3522125.0,0.0,0.0,0.0,3520932.0,3522125.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67488.70915,1.192093,1,22,2,7.0,,,,3522125.0,3523326.0,0.0,0.0,0.0,3522132.0,3523326.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67489.9094,1.1921632,1,23,2,5.0,,,,3523326.0,3524527.0,0.0,0.0,0.0,3523332.0,3524526.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67491.10985,1.1920943,1,24,2,14.0,,,,3524527.0,3525727.0,0.0,0.0,0.0,3524533.0,3525726.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67492.31031,1.1921265,1,25,2,15.0,,,,3525727.0,3526927.0,0.0,0.0,0.0,3525733.0,3526927.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67493.51077,1.1920366,1,26,2,19.0,,,,3526927.0,3528127.0,0.0,0.0,0.0,3526934.0,3528127.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67494.71125,1.1919035,1,27,2,7.0,,,,3528128.0,3529328.0,0.0,0.0,0.0,3528134.0,3529328.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67495.91162,1.1920073,1,28,2,20.0,,,,3529328.0,3530529.0,0.0,0.0,0.0,3529335.0,3530528.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67497.11185,1.1922222,1,29,2,17.0,,,,3530529.0,3531729.0,0.0,0.0,0.0,3530535.0,3531729.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67498.31233,1.1920672,1,30,2,13.0,,,,3531729.0,3532929.0,0.0,0.0,0.0,3531736.0,3532929.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67499.51268,1.192082,1,31,2,3.0,,,,3532929.0,3534129.0,0.0,0.0,0.0,3532936.0,3534129.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67500.71309,1.1920627,1,32,2,23.0,,,,3534130.0,3535330.0,0.0,0.0,0.0,3534136.0,3535330.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67501.91347,1.1920537,1,33,2,21.0,,,,3535330.0,3536530.0,0.0,0.0,0.0,3535337.0,3536530.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67503.11392,1.1920644,1,34,2,18.0,,,,3536531.0,3537730.0,0.0,0.0,0.0,3536537.0,3537730.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67504.31431,1.1921677,1,35,2,5.0,,,,3537731.0,3538931.0,0.0,0.0,0.0,3537738.0,3538931.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67505.51472,1.1919993,1,36,2,11.0,,,,3538931.0,3540131.0,0.0,0.0,0.0,3538938.0,3540131.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67506.71508,1.1921049,1,37,2,25.0,,,,3540132.0,3541332.0,0.0,0.0,0.0,3540138.0,3541332.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67507.91543,1.1921464,1,38,2,9.0,,,,3541332.0,3542532.0,0.0,0.0,0.0,3541339.0,3542532.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67509.11588,1.1921991,1,39,2,11.0,,,,3542532.0,3543733.0,0.0,0.0,0.0,3542539.0,3543733.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67510.31623,1.1921122,1,40,2,18.0,,,,3543733.0,3544933.0,0.0,0.0,0.0,3543739.0,3544933.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67511.5167,1.1920296,1,41,2,14.0,,,,3544934.0,3546134.0,0.0,0.0,0.0,3544940.0,3546133.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67512.71712,1.1920056,1,42,2,4.0,,,,3546134.0,3547334.0,0.0,0.0,0.0,3546140.0,3547333.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67513.91758,1.1919579,1,43,2,10.0,,,,3547334.0,3548534.0,0.0,0.0,0.0,3547341.0,3548534.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67515.11785,1.192157,1,44,2,20.0,,,,3548535.0,3549735.0,0.0,0.0,0.0,3548541.0,3549735.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67516.31833,1.1920028,1,45,2,1.0,,,,3549736.0,3550935.0,0.0,0.0,0.0,3549742.0,3550935.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67517.51861,1.1922263,1,46,2,22.0,,,,3550935.0,3552136.0,0.0,0.0,0.0,3550942.0,3552136.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67518.71914,1.192421,1,47,2,8.0,,,,3552136.0,3553336.0,0.0,0.0,0.0,3552143.0,3553336.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67519.91941,1.1921556,1,48,2,4.0,,,,3553337.0,3554537.0,0.0,0.0,0.0,3553343.0,3554536.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67521.11989,1.1920285,1,49,2,15.0,,,,3554537.0,3555737.0,0.0,0.0,0.0,3554543.0,3555737.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
67522.32038,1.1919491,1,50,2,12.0,,,,3555737.0,3556937.0,0.0,0.0,0.0,3555744.0,3556937.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67523.52064,1.1920839,1,51,2,16.0,,,,3556937.0,3558138.0,0.0,0.0,0.0,3556944.0,3558137.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
67524.721,5.9936983,1,52,1,13.0,,,,3558141.0,3564140.0,0.0,3558144.0,3564140.0,0.0,0.0,0.0,0.0,0.0,0.0,5996.0,0.0,0.0,0.0
67530.723,1.1921138,1,53,3,,3.0,4.0,,3564143.0,3565341.0,0.0,0.0,0.0,0.0,0.0,3564146.0,3565340.0,0.0,0.0,0.0,0.0,1194.0,0.0
67531.9317,1.1921562,1,54,3,,3.0,13.0,,3565348.0,3566549.0,0.0,0.0,0.0,0.0,0.0,3565356.0,3566548.0,0.0,0.0,0.0,0.0,1192.0,0.0
67533.13223,1.192022,1,55,3,,3.0,11.0,,3566550.0,3567750.0,0.0,0.0,0.0,0.0,0.0,3566556.0,3567749.0,0.0,0.0,0.0,0.0,1193.0,0.0
67534.33273,1.1919616,1,56,3,,3.0,5.0,,3567751.0,3568950.0,0.0,0.0,0.0,0.0,0.0,3567757.0,3568949.0,0.0,0.0,0.0,0.0,1192.0,0.0
