onset,duration,run_number,trial_number,task,fixation_location,pursuit_amplitude,pursuit_angle,image_id,trial_onset,trial_offset,check_fix_onset,iti_onset,iti_offset,fixation_onset,fixation_offset,pursuit_onset,pursuit_offset,freeview_onset,freeview_offset,iti_duration,fixation_duration,pursuit_duration,freeview_duration
176953.306,6.0101632,1,1,1,13.0,,,,2837015.0,2843037.0,0.0,2837025.0,2843036.0,0.0,0.0,0.0,0.0,0.0,0.0,6011.0,0.0,0.0,0.0
176959.3245,1.1920687,1,2,2,15.0,,,,2843038.0,2844237.0,0.0,0.0,0.0,2843043.0,2844236.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176960.5249,1.1920552,1,3,2,7.0,,,,2844237.0,2845437.0,0.0,0.0,0.0,2844243.0,2845437.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176961.7253,1.1920577,1,4,2,3.0,,,,2845438.0,2846638.0,0.0,0.0,0.0,2845444.0,2846637.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176962.9257,1.1920607,1,5,2,18.0,,,,2846641.0,2847839.0,0.0,0.0,0.0,2846644.0,2847837.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176964.1261,1.1920624,1,6,2,9.0,,,,2847841.0,2849040.0,0.0,0.0,0.0,2847845.0,2849039.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176965.3265,1.1920606,1,7,2,12.0,,,,2849040.0,2850239.0,0.0,0.0,0.0,2849045.0,2850238.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176966.5269,1.1920637,1,8,2,4.0,,,,2850239.0,2851439.0,0.0,0.0,0.0,2850245.0,2851439.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176967.7273,1.1920582,1,9,2,25.0,,,,2851439.0,2852640.0,0.0,0.0,0.0,2851446.0,2852639.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176968.9277,1.1920602,1,10,2,17.0,,,,2852640.0,2853840.0,0.0,0.0,0.0,2852646.0,2853840.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176970.1281,1.1920648,1,11,2,6.0,,,,2853840.0,2855040.0,0.0,0.0,0.0,2853847.0,2855040.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176971.3285,1.1920631,1,12,2,2.0,,,,2855040.0,2856241.0,0.0,0.0,0.0,2855047.0,2856241.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176972.5289,1.1920483,1,13,2,7.0,,,,2856241.0,2857441.0,0.0,0.0,0.0,2856247.0,2857441.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176973.7293,1.1920734,1,14,2,14.0,,,,2857441.0,2858641.0,0.0,0.0,0.0,2857448.0,2858641.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176974.9297,1.1920666,1,15,2,5.0,,,,2858641.0,2859842.0,0.0,0.0,0.0,2858648.0,2859842.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176976.1301,1.1920664,1,16,2,22.0,,,,2859842.0,2861042.0,0.0,0.0,0.0,2859849.0,2861042.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176977.3305,1.1920615,1,17,2,19.0,,,,2861042.0,2862243.0,0.0,0.0,0.0,2861049.0,2862243.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176978.5309,1.1920577,1,18,2,12.0,,,,2862243.0,2863443.0,0.0,0.0,0.0,2862249.0,2863443.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176979.7313,1.1921247,1,19,2,20.0,,,,2863443.0,2864643.0,0.0,0.0,0.0,2863450.0,2864643.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176980.9317,1.1920666,1,20,2,16.0,,,,2864643.0,2865844.0,0.0,0.0,0.0,2864650.0,2865844.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176982.1321,1.1920642,1,21,2,24.0,,,,2865844.0,2867044.0,0.0,0.0,0.0,2865851.0,2867044.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176983.3325,1.1920594,1,22,2,19.0,,,,2867044.0,2868244.0,0.0,0.0,0.0,2867051.0,2868244.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176984.5328,1.1921113,1,23,2,22.0,,,,2868245.0,2869445.0,0.0,0.0,0.0,2868251.0,2869445.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176985.7333,1.1920317,1,24,2,16.0,,,,2869445.0,2870645.0,0.0,0.0,0.0,2869452.0,2870645.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176986.9337,1.1920511,1,25,2,8.0,,,,2870646.0,2871846.0,0.0,0.0,0.0,2870652.0,2871846.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176988.1341,1.1919612,1,26,2,14.0,,,,2871846.0,2873046.0,0.0,0.0,0.0,2871853.0,2873046.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176989.3344,1.1920761,1,27,2,25.0,,,,2873046.0,2874247.0,0.0,0.0,0.0,2873053.0,2874246.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176990.5349,1.1920547,1,28,2,1.0,,,,2874247.0,2875447.0,0.0,0.0,0.0,2874253.0,2875447.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176991.7352,1.1920638,1,29,2,11.0,,,,2875447.0,2876648.0,0.0,0.0,0.0,2875454.0,2876647.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176992.9356,1.1920603,1,30,2,6.0,,,,2876648.0,2877848.0,0.0,0.0,0.0,2876654.0,2877848.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176994.136,1.2004403,1,31,2,1.0,,,,2877848.0,2879056.0,0.0,0.0,0.0,2877855.0,2879056.0,0.0,0.0,0.0,0.0,0.0,1201.0,0.0,0.0
176995.3448,1.1920589,1,32,2,4.0,,,,2879057.0,2880257.0,0.0,0.0,0.0,2879063.0,2880257.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176996.5452,1.1920668,1,33,2,23.0,,,,2880257.0,2881457.0,0.0,0.0,0.0,2880264.0,2881457.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
176997.7456,1.1920515,1,34,2,24.0,,,,2881458.0,2882658.0,0.0,0.0,0.0,2881464.0,2882658.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
176998.946,1.1920652,1,35,2,11.0,,,,2882658.0,2883858.0,0.0,0.0,0.0,2882665.0,2883858.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
177000.1464,1.1920652,1,36,2,21.0,,,,2883859.0,2885059.0,0.0,0.0,0.0,2883865.0,2885058.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
177001.3467,1.1920918,1,37,2,9.0,,,,2885059.0,2886259.0,0.0,0.0,0.0,2885065.0,2886259.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
177002.5472,1.1920349,1,38,2,17.0,,,,2886259.0,2887459.0,0.0,0.0,0.0,2886266.0,2887459.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
177003.7476,1.1920552,1,39,2,13.0,,,,2887460.0,2888660.0,0.0,0.0,0.0,2887466.0,2888659.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
177004.9479,1.1920293,1,40,2,18.0,,,,2888660.0,2889860.0,0.0,0.0,0.0,2888667.0,2889860.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
177006.1483,1.192094,1,41,2,3.0,,,,2889861.0,2891061.0,0.0,0.0,0.0,2889867.0,2891060.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
177007.3488,1.1920199,1,42,2,15.0,,,,2891061.0,2892261.0,0.0,0.0,0.0,2891068.0,2892261.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
177008.5492,1.1920643,1,43,2,13.0,,,,2892261.0,2893462.0,0.0,0.0,0.0,2892268.0,2893461.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
177009.7496,1.1920281,1,44,2,23.0,,,,2893462.0,2894662.0,0.0,0.0,0.0,2893468.0,2894662.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
177010.9499,1.1920887,1,45,2,10.0,,,,2894662.0,2895863.0,0.0,0.0,0.0,2894669.0,2895862.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
177012.1504,1.1920972,1,46,2,5.0,,,,2895863.0,2897063.0,0.0,0.0,0.0,2895869.0,2897063.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
177013.3508,1.1920597,1,47,2,21.0,,,,2897063.0,2898263.0,0.0,0.0,0.0,2897070.0,2898263.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
177014.5512,1.1920338,1,48,2,2.0,,,,2898263.0,2899464.0,0.0,0.0,0.0,2898270.0,2899463.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
