onset,duration,run_number,trial_number,task,fixation_location,pursuit_amplitude,pursuit_angle,image_id,trial_onset,trial_offset,check_fix_onset,iti_onset,iti_offset,fixation_onset,fixation_offset,pursuit_onset,pursuit_offset,freeview_onset,freeview_offset,iti_duration,fixation_duration,pursuit_duration,freeview_duration
9652.851302,6.0018076,1,1,1,13.0,,,,9642928.0,9648944.0,0.0,9642940.0,9648942.0,0.0,0.0,0.0,0.0,0.0,0.0,6002.0,0.0,0.0,0.0
9658.869916,1.1920696,1,2,2,10.0,,,,9648945.0,9650152.0,0.0,0.0,0.0,9648959.0,9650151.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,0.0
9660.070245,1.2003709,1,3,2,11.0,,,,9650153.0,9651360.0,0.0,0.0,0.0,9650157.0,9651359.0,0.0,0.0,0.0,0.0,0.0,1202.0,0.0,0.0
9661.278903,1.1922325,1,4,2,17.0,,,,9651361.0,9652560.0,0.0,0.0,0.0,9651366.0,9652560.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
9662.487714,1.1920545,1,5,2,8.0,,,,9652567.0,9653773.0,0.0,0.0,0.0,9652576.0,9653768.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,0.0
9663.69646,1.1921187,1,6,2,15.0,,,,9653777.0,9654980.0,0.0,0.0,0.0,9653785.0,9654979.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
9664.896955,1.1919865,1,7,2,5.0,,,,9654980.0,9656178.0,0.0,0.0,0.0,9654985.0,9656178.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
9666.097305,1.1919961,1,8,2,21.0,,,,9656178.0,9657378.0,0.0,0.0,0.0,9656185.0,9657378.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
9667.297617,1.1921399,1,9,2,9.0,,,,9657379.0,9658579.0,0.0,0.0,0.0,9657385.0,9658578.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
9668.498141,1.1919632,1,10,2,24.0,,,,9658579.0,9659779.0,0.0,0.0,0.0,9658586.0,9659779.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
9669.698451,1.1920845,1,11,2,13.0,,,,9659779.0,9660980.0,0.0,0.0,0.0,9659786.0,9660979.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
9670.898898,1.1920723,1,12,2,21.0,,,,9660980.0,9662180.0,0.0,0.0,0.0,9660986.0,9662179.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
9672.09924,1.1921186,1,13,2,23.0,,,,9662180.0,9663380.0,0.0,0.0,0.0,9662186.0,9663380.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
9673.299606,1.1920949,1,14,2,5.0,,,,9663380.0,9664581.0,0.0,0.0,0.0,9663387.0,9664580.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
9674.500008,1.1921956,1,15,2,7.0,,,,9664581.0,9665781.0,0.0,0.0,0.0,9664587.0,9665781.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
9675.700499,1.2003311,1,16,2,6.0,,,,9665782.0,9666990.0,0.0,0.0,0.0,9665788.0,9666989.0,0.0,0.0,0.0,0.0,0.0,1201.0,0.0,0.0
9676.909219,1.1920139,1,17,2,22.0,,,,9666990.0,9668190.0,0.0,0.0,0.0,9666996.0,9668190.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
9678.109663,1.1920371,1,18,2,16.0,,,,9668190.0,9669391.0,0.0,0.0,0.0,9668197.0,9669390.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
9679.309969,1.1920977,1,19,2,17.0,,,,9669391.0,9670591.0,0.0,0.0,0.0,9669397.0,9670591.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
9680.510375,1.1920518,1,20,2,14.0,,,,9670591.0,9671792.0,0.0,0.0,0.0,9670598.0,9671791.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
