onset,duration,run_number,trial_number,task,fixation_location,pursuit_amplitude,pursuit_angle,image_id,trial_onset,trial_offset,check_fix_onset,iti_onset,iti_offset,fixation_onset,fixation_offset,pursuit_onset,pursuit_offset,freeview_onset,freeview_offset,iti_duration,fixation_duration,pursuit_duration,freeview_duration
72246.69525,5.9936171,1,1,1,13.0,,,,8280149.0,8286156.0,0.0,8280161.0,8286154.0,0.0,0.0,0.0,0.0,0.0,0.0,5993.0,0.0,0.0,0.0
72252.69717,1.1920824,1,2,2,10.0,,,,8286156.0,8287355.0,0.0,0.0,0.0,8286161.0,8287355.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
72253.89748,1.1921716,1,3,2,13.0,,,,8287356.0,8288556.0,0.0,0.0,0.0,8287361.0,8288555.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
72255.09794,1.1920884,1,4,2,9.0,,,,8288557.0,8289756.0,0.0,0.0,0.0,8288562.0,8289756.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
72256.29834,1.1920718,1,5,2,24.0,,,,8289758.0,8290960.0,0.0,0.0,0.0,8289762.0,8290956.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
72257.50709,1.1921915,1,6,2,22.0,,,,8290964.0,8292167.0,0.0,0.0,0.0,8290973.0,8292166.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72258.70769,1.1918495,1,7,2,18.0,,,,8292168.0,8293365.0,0.0,0.0,0.0,8292172.0,8293365.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72259.9079,1.192069,1,8,2,2.0,,,,8293366.0,8294566.0,0.0,0.0,0.0,8293372.0,8294565.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72261.10843,1.1920422,1,9,2,17.0,,,,8294566.0,8295766.0,0.0,0.0,0.0,8294573.0,8295766.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72262.30862,1.1921721,1,10,2,7.0,,,,8295767.0,8296967.0,0.0,0.0,0.0,8295773.0,8296966.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72263.50909,1.1921208,1,11,2,11.0,,,,8296967.0,8298167.0,0.0,0.0,0.0,8296973.0,8298167.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
72264.7096,1.1920047,1,12,2,17.0,,,,8298167.0,8299367.0,0.0,0.0,0.0,8298174.0,8299367.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72265.90988,1.1920739,1,13,2,22.0,,,,8299368.0,8300568.0,0.0,0.0,0.0,8299374.0,8300567.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72267.11033,1.1919885,1,14,2,10.0,,,,8300568.0,8301768.0,0.0,0.0,0.0,8300574.0,8301768.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
72268.31068,1.1920593,1,15,2,23.0,,,,8301768.0,8302968.0,0.0,0.0,0.0,8301775.0,8302968.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72269.51124,1.1920173,1,16,2,14.0,,,,8302969.0,8304169.0,0.0,0.0,0.0,8302975.0,8304169.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
72270.71151,1.1920865,1,17,2,11.0,,,,8304169.0,8305370.0,0.0,0.0,0.0,8304176.0,8305369.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72271.91193,1.1920417,1,18,2,20.0,,,,8305370.0,8306570.0,0.0,0.0,0.0,8305376.0,8306570.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
72273.11238,1.1918776,1,19,2,14.0,,,,8306570.0,8307770.0,0.0,0.0,0.0,8306577.0,8307770.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72274.31276,1.1920077,1,20,2,21.0,,,,8307770.0,8308970.0,0.0,0.0,0.0,8307777.0,8308970.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72275.51304,1.1921444,1,21,2,8.0,,,,8308971.0,8310171.0,0.0,0.0,0.0,8308977.0,8310171.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
72276.71352,1.1919817,1,22,2,15.0,,,,8310171.0,8311371.0,0.0,0.0,0.0,8310178.0,8311371.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72277.91401,1.1920103,1,23,2,24.0,,,,8311372.0,8312572.0,0.0,0.0,0.0,8311378.0,8312572.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
72279.11437,1.1919238,1,24,2,15.0,,,,8312572.0,8313772.0,0.0,0.0,0.0,8312579.0,8313772.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72280.31473,1.1919323,1,25,2,5.0,,,,8313772.0,8314972.0,0.0,0.0,0.0,8313779.0,8314972.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72281.51504,1.1920753,1,26,2,1.0,,,,8314973.0,8316173.0,0.0,0.0,0.0,8314979.0,8316173.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
72282.71551,1.1919974,1,27,2,16.0,,,,8316173.0,8317373.0,0.0,0.0,0.0,8316180.0,8317373.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72283.91592,1.1919895,1,28,2,6.0,,,,8317374.0,8318574.0,0.0,0.0,0.0,8317380.0,8318573.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72285.11623,1.1921504,1,29,2,1.0,,,,8318574.0,8319774.0,0.0,0.0,0.0,8318580.0,8319774.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
72286.3166,1.1920949,1,30,2,25.0,,,,8319775.0,8320975.0,0.0,0.0,0.0,8319781.0,8320974.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72287.51703,1.1921043,1,31,2,16.0,,,,8320975.0,8322175.0,0.0,0.0,0.0,8320981.0,8322175.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
72288.71751,1.1919927,1,32,2,3.0,,,,8322175.0,8323375.0,0.0,0.0,0.0,8322182.0,8323375.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
72289.91776,1.1921151,1,33,2,9.0,,,,8323375.0,8324576.0,0.0,0.0,0.0,8323382.0,8324575.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
