onset,duration,run_number,trial_number,task,fixation_location,pursuit_amplitude,pursuit_angle,image_id,trial_onset,trial_offset,check_fix_onset,iti_onset,iti_offset,fixation_onset,fixation_offset,pursuit_onset,pursuit_offset,freeview_onset,freeview_offset,iti_duration,fixation_duration,pursuit_duration,freeview_duration
89243.45072,5.9933983,1,1,1,13.0,,,,9258522.0,9264524.0,0.0,9258528.0,9264523.0,0.0,0.0,0.0,0.0,0.0,0.0,5995.0,0.0,0.0,0.0
89249.45245,1.1922252,1,2,2,1.0,,,,9264526.0,9265725.0,0.0,0.0,0.0,9264530.0,9265724.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89250.6529,1.1920077,1,3,2,6.0,,,,9265725.0,9266925.0,0.0,0.0,0.0,9265731.0,9266924.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89251.85324,1.192835461,1,4,2,20.0,,,,9266926.0,9268127.0,0.0,0.0,0.0,9266931.0,9268126.0,0.0,0.0,0.0,0.0,0.0,1195.0,0.0,0.0
89253.06209,1.1919741,1,5,2,8.0,,,,9268134.0,9269337.0,0.0,0.0,0.0,9268141.0,9269333.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,0.0
89254.27075,1.1921562,1,6,2,2.0,,,,9269340.0,9270544.0,0.0,0.0,0.0,9269350.0,9270543.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89255.47115,1.1921319,1,7,2,14.0,,,,9270544.0,9271743.0,0.0,0.0,0.0,9270549.0,9271743.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89256.67164,1.191942,1,8,2,9.0,,,,9271743.0,9272943.0,0.0,0.0,0.0,9271749.0,9272943.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89257.87192,1.1921582,1,9,2,22.0,,,,9272943.0,9274144.0,0.0,0.0,0.0,9272950.0,9274143.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89259.07233,1.1920357,1,10,2,1.0,,,,9274144.0,9275344.0,0.0,0.0,0.0,9274150.0,9275343.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89260.27272,1.1921115,1,11,2,11.0,,,,9275344.0,9276544.0,0.0,0.0,0.0,9275350.0,9276544.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89261.47325,1.1919047,1,12,2,9.0,,,,9276544.0,9277745.0,0.0,0.0,0.0,9276551.0,9277744.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89262.67353,1.1921578,1,13,2,7.0,,,,9277745.0,9278945.0,0.0,0.0,0.0,9277751.0,9278945.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89263.87401,1.1919445,1,14,2,4.0,,,,9278945.0,9280145.0,0.0,0.0,0.0,9278952.0,9280145.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89265.07442,1.1919931,1,15,2,17.0,,,,9280145.0,9281346.0,0.0,0.0,0.0,9280152.0,9281346.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89266.2748,1.1920374,1,16,2,25.0,,,,9281346.0,9282546.0,0.0,0.0,0.0,9281353.0,9282546.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89267.47514,1.1923401,1,17,2,22.0,,,,9282546.0,9283747.0,0.0,0.0,0.0,9282553.0,9283747.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89268.6756,1.1919681,1,18,2,16.0,,,,9283747.0,9284947.0,0.0,0.0,0.0,9283753.0,9284947.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89269.87596,1.1919856,1,19,2,3.0,,,,9284947.0,9286147.0,0.0,0.0,0.0,9284954.0,9286147.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89271.07634,1.192166,1,20,2,23.0,,,,9286148.0,9287348.0,0.0,0.0,0.0,9286154.0,9287348.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89272.27682,1.1920277,1,21,2,13.0,,,,9287348.0,9288548.0,0.0,0.0,0.0,9287355.0,9288548.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89273.47718,1.1919731,1,22,2,16.0,,,,9288548.0,9289748.0,0.0,0.0,0.0,9288555.0,9289748.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89274.67751,1.1921409,1,23,2,18.0,,,,9289748.0,9290949.0,0.0,0.0,0.0,9289755.0,9290949.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89275.87788,1.1921906,1,24,2,21.0,,,,9290949.0,9292150.0,0.0,0.0,0.0,9290956.0,9292150.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89277.07827,1.1920609,1,25,2,13.0,,,,9292150.0,9293350.0,0.0,0.0,0.0,9292156.0,9293349.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89278.27873,1.1920122,1,26,2,11.0,,,,9293350.0,9294550.0,0.0,0.0,0.0,9293357.0,9294550.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89279.47918,1.1919902,1,27,2,19.0,,,,9294551.0,9295750.0,0.0,0.0,0.0,9294557.0,9295750.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89280.67946,1.1921737,1,28,2,24.0,,,,9295750.0,9296951.0,0.0,0.0,0.0,9295757.0,9296951.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89281.87988,1.1921493,1,29,2,6.0,,,,9296951.0,9298151.0,0.0,0.0,0.0,9296958.0,9298151.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
