onset,duration,run_number,trial_number,task,fixation_location,pursuit_amplitude,pursuit_angle,image_id,trial_onset,trial_offset,check_fix_onset,iti_onset,iti_offset,fixation_onset,fixation_offset,pursuit_onset,pursuit_offset,freeview_onset,freeview_offset,iti_duration,fixation_duration,pursuit_duration,freeview_duration
162383.5671,6.0018421,3,1,1,13.0,,,,2528762.0,2534778.0,0.0,2528776.0,2534777.0,0.0,0.0,0.0,0.0,0.0,0.0,6001.0,0.0,0.0,0.0
162389.5772,1.1920242,3,2,2,20.0,,,,2534779.0,2535978.0,0.0,0.0,0.0,2534784.0,2535977.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
162390.7775,1.1921413,3,3,2,7.0,,,,2535980.0,2537179.0,0.0,0.0,0.0,2535984.0,2537178.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
162391.978,1.1920533,3,4,2,13.0,,,,2537179.0,2538378.0,0.0,0.0,0.0,2537185.0,2538378.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
162393.1869,1.1920444,3,5,2,6.0,,,,2538385.0,2539590.0,0.0,0.0,0.0,2538395.0,2539587.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,0.0
162394.3957,1.1918133,3,6,2,2.0,,,,2539594.0,2540797.0,0.0,0.0,0.0,2539605.0,2540796.0,0.0,0.0,0.0,0.0,0.0,1191.0,0.0,0.0
162395.5958,1.1921922,3,7,2,20.0,,,,2540797.0,2541997.0,0.0,0.0,0.0,2540803.0,2541997.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
162396.7964,1.1919332,3,8,2,11.0,,,,2541997.0,2543197.0,0.0,0.0,0.0,2542003.0,2543197.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
162397.9966,1.1923246,3,9,2,25.0,,,,2543197.0,2544397.0,0.0,0.0,0.0,2543203.0,2544397.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
162399.1972,1.1919182,3,10,2,16.0,,,,2544397.0,2545597.0,0.0,0.0,0.0,2544404.0,2545597.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
162400.3975,1.1920082,3,11,2,11.0,,,,2545598.0,2546798.0,0.0,0.0,0.0,2545604.0,2546797.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
162401.598,1.1919636,3,12,2,5.0,,,,2546798.0,2547998.0,0.0,0.0,0.0,2546805.0,2547998.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
