onset,duration,run_number,trial_number,task,fixation_location,pursuit_amplitude,pursuit_angle,image_id,trial_onset,trial_offset,check_fix_onset,iti_onset,iti_offset,fixation_onset,fixation_offset,pursuit_onset,pursuit_offset,freeview_onset,freeview_offset,iti_duration,fixation_duration,pursuit_duration,freeview_duration
4374.236638,5.9907402,3,1,1,13.0,,,,4364032.0,4370031.0,0.0,4364038.0,4370030.0,0.0,0.0,0.0,0.0,0.0,0.0,5992.0,0.0,0.0,0.0
4380.235722,1.1914869,3,2,2,3.0,,,,4370031.0,4371231.0,0.0,0.0,0.0,4370036.0,4371229.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
4381.435542,1.1915022,3,3,2,24.0,,,,4371231.0,4372430.0,0.0,0.0,0.0,4371236.0,4372430.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
4382.63534,1.1915394,3,4,2,10.0,,,,4372430.0,4373629.0,0.0,0.0,0.0,4372436.0,4373629.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
4383.83518,1.1915269,3,5,2,8.0,,,,4373631.0,4374832.0,0.0,0.0,0.0,4373636.0,4374829.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
4385.043526,1.1913469,3,6,2,6.0,,,,4374835.0,4376038.0,0.0,0.0,0.0,4374847.0,4376038.0,0.0,0.0,0.0,0.0,0.0,1191.0,0.0,0.0
4386.243188,1.1915102,3,7,2,20.0,,,,4376039.0,4377238.0,0.0,0.0,0.0,4376044.0,4377237.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
4387.44305,1.191493,3,8,2,21.0,,,,4377238.0,4378437.0,0.0,0.0,0.0,4377244.0,4378437.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
4388.642865,1.1914774,3,9,2,1.0,,,,4378437.0,4379636.0,0.0,0.0,0.0,4378444.0,4379636.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,0.0
4389.842681,1.1914998,3,10,2,12.0,,,,4379637.0,4380837.0,0.0,0.0,0.0,4379643.0,4380837.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
4391.042537,1.1914948,3,11,2,17.0,,,,4380837.0,4382036.0,0.0,0.0,0.0,4380843.0,4382036.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
4392.242362,1.1914853,3,12,2,19.0,,,,4382036.0,4383237.0,0.0,0.0,0.0,4382043.0,4383237.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
4393.442172,1.1914737,3,13,2,14.0,,,,4383237.0,4384436.0,0.0,0.0,0.0,4383243.0,4384436.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
4394.642118,1.1913895,3,14,2,20.0,,,,4384437.0,4385636.0,0.0,0.0,0.0,4384443.0,4385635.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,0.0
4395.841838,1.1915041,3,15,2,22.0,,,,4385636.0,4386836.0,0.0,0.0,0.0,4385643.0,4386836.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
4397.0418,1.1913788,3,16,2,5.0,,,,4386836.0,4388035.0,0.0,0.0,0.0,4386843.0,4388035.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,0.0
4398.241501,1.1915074,3,17,2,16.0,,,,4388035.0,4389236.0,0.0,0.0,0.0,4388042.0,4389236.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
4399.441298,1.1915315,3,18,2,13.0,,,,4389236.0,4390435.0,0.0,0.0,0.0,4389242.0,4390435.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
4400.641209,1.1914355,3,19,2,2.0,,,,4390435.0,4391635.0,0.0,0.0,0.0,4390442.0,4391635.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
4401.840975,1.1915072,3,20,2,19.0,,,,4391635.0,4392835.0,0.0,0.0,0.0,4391642.0,4392835.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
4403.040817,1.191486,3,21,2,11.0,,,,4392835.0,4394034.0,0.0,0.0,0.0,4392841.0,4394034.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
4404.240645,1.1915221,3,22,2,17.0,,,,4394035.0,4395235.0,0.0,0.0,0.0,4394041.0,4395235.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
4405.440462,1.1915232,3,23,2,18.0,,,,4395235.0,4396434.0,0.0,0.0,0.0,4395241.0,4396434.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
4406.640291,1.1914905,3,24,2,6.0,,,,4396434.0,4397634.0,0.0,0.0,0.0,4396441.0,4397634.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
