onset,duration,run_number,trial_number,task,fixation_location,pursuit_amplitude,pursuit_angle,image_id,trial_onset,trial_offset,check_fix_onset,iti_onset,iti_offset,fixation_onset,fixation_offset,pursuit_onset,pursuit_offset,freeview_onset,freeview_offset,iti_duration,fixation_duration,pursuit_duration,freeview_duration
90319.56288,5.9935694,3,1,1,13.0,,,,4536376.0,4542386.0,0.0,4536392.0,4542386.0,0.0,0.0,0.0,0.0,0.0,0.0,5994.0,0.0,0.0,0.0
90325.56479,1.1920762,3,2,2,16.0,,,,4542387.0,4543587.0,0.0,0.0,0.0,4542393.0,4543586.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90326.76519,1.1920589,3,3,2,18.0,,,,4543587.0,4544787.0,0.0,0.0,0.0,4543593.0,4544786.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90327.9656,1.1920161,3,4,2,16.0,,,,4544787.0,4545987.0,0.0,0.0,0.0,4544793.0,4545987.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90329.16598,1.1920698,3,5,2,6.0,,,,4545990.0,4547189.0,0.0,0.0,0.0,4545994.0,4547187.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90330.36636,1.1920948,3,6,2,9.0,,,,4547191.0,4548389.0,0.0,0.0,0.0,4547195.0,4548388.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90331.56678,1.1920663,3,7,2,2.0,,,,4548389.0,4549589.0,0.0,0.0,0.0,4548395.0,4549588.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90332.76719,1.1920537,3,8,2,21.0,,,,4549589.0,4550789.0,0.0,0.0,0.0,4549595.0,4550789.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90333.96759,1.1920447,3,9,2,12.0,,,,4550789.0,4551989.0,0.0,0.0,0.0,4550795.0,4551989.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90335.16798,1.1920615,3,10,2,3.0,,,,4551989.0,4553189.0,0.0,0.0,0.0,4551996.0,4553189.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90336.36839,1.1920587,3,11,2,5.0,,,,4553189.0,4554390.0,0.0,0.0,0.0,4553196.0,4554390.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90337.56878,1.192113,3,12,2,9.0,,,,4554390.0,4555590.0,0.0,0.0,0.0,4554397.0,4555590.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90338.76918,1.1920701,3,13,2,25.0,,,,4555590.0,4556790.0,0.0,0.0,0.0,4555597.0,4556790.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90339.96959,1.1920561,3,14,2,6.0,,,,4556790.0,4557991.0,0.0,0.0,0.0,4556797.0,4557991.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90341.17007,1.1919818,3,15,2,7.0,,,,4557991.0,4559191.0,0.0,0.0,0.0,4557998.0,4559191.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90342.37039,1.1920583,3,16,2,20.0,,,,4559191.0,4560392.0,0.0,0.0,0.0,4559198.0,4560392.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90343.57078,1.1920668,3,17,2,21.0,,,,4560392.0,4561592.0,0.0,0.0,0.0,4560399.0,4561592.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90344.77118,1.1920416,3,18,2,8.0,,,,4561592.0,4562792.0,0.0,0.0,0.0,4561599.0,4562792.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90345.97156,1.1920842,3,19,2,18.0,,,,4562793.0,4563993.0,0.0,0.0,0.0,4562799.0,4563993.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90347.17199,1.192167,3,20,2,10.0,,,,4563993.0,4565194.0,0.0,0.0,0.0,4564000.0,4565194.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90348.37239,1.1920604,3,21,2,19.0,,,,4565194.0,4566394.0,0.0,0.0,0.0,4565200.0,4566394.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90349.57278,1.1920673,3,22,2,17.0,,,,4566394.0,4567594.0,0.0,0.0,0.0,4566401.0,4567594.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90350.77318,1.1920314,3,23,2,23.0,,,,4567595.0,4568795.0,0.0,0.0,0.0,4567601.0,4568795.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90351.97358,1.1920649,3,24,2,1.0,,,,4568795.0,4569995.0,0.0,0.0,0.0,4568801.0,4569995.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90353.17395,1.1921015,3,25,2,11.0,,,,4569996.0,4571196.0,0.0,0.0,0.0,4570002.0,4571195.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90354.37443,1.1920251,3,26,2,10.0,,,,4571196.0,4572396.0,0.0,0.0,0.0,4571203.0,4572396.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90355.5748,1.1920513,3,27,2,23.0,,,,4572396.0,4573597.0,0.0,0.0,0.0,4572403.0,4573596.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90356.77519,1.1920696,3,28,2,3.0,,,,4573597.0,4574797.0,0.0,0.0,0.0,4573603.0,4574797.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90357.97558,1.1920641,3,29,2,22.0,,,,4574797.0,4575997.0,0.0,0.0,0.0,4574804.0,4575997.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90359.17598,1.1920676,3,30,2,17.0,,,,4575997.0,4577198.0,0.0,0.0,0.0,4576004.0,4577198.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90360.37638,1.1920245,3,31,2,24.0,,,,4577198.0,4578398.0,0.0,0.0,0.0,4577204.0,4578398.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90361.57678,1.1920645,3,32,2,13.0,,,,4578398.0,4579598.0,0.0,0.0,0.0,4578405.0,4579598.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90362.77719,1.1920622,3,33,2,4.0,,,,4579598.0,4580799.0,0.0,0.0,0.0,4579605.0,4580799.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90363.97755,1.1920956,3,34,2,1.0,,,,4580799.0,4581999.0,0.0,0.0,0.0,4580806.0,4581999.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90365.17799,1.1921443,3,35,2,24.0,,,,4581999.0,4583200.0,0.0,0.0,0.0,4582006.0,4583200.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90366.37836,1.1920823,3,36,2,20.0,,,,4583200.0,4584400.0,0.0,0.0,0.0,4583206.0,4584400.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90367.57878,1.1920258,3,37,2,19.0,,,,4584400.0,4585600.0,0.0,0.0,0.0,4584407.0,4585600.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90368.77915,1.1920968,3,38,2,5.0,,,,4585600.0,4586801.0,0.0,0.0,0.0,4585607.0,4586801.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90369.97958,1.192043,3,39,2,4.0,,,,4586801.0,4588001.0,0.0,0.0,0.0,4586808.0,4588001.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90371.17999,1.1920606,3,40,2,11.0,,,,4588001.0,4589202.0,0.0,0.0,0.0,4588008.0,4589202.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90372.38048,1.1920248,3,41,2,15.0,,,,4589202.0,4590402.0,0.0,0.0,0.0,4589209.0,4590402.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90373.58076,1.1920937,3,42,2,13.0,,,,4590402.0,4591602.0,0.0,0.0,0.0,4590409.0,4591602.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90374.78121,1.1920347,3,43,2,15.0,,,,4591603.0,4592803.0,0.0,0.0,0.0,4591609.0,4592803.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90375.98158,1.1920299,3,44,2,25.0,,,,4592803.0,4594003.0,0.0,0.0,0.0,4592810.0,4594003.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90377.18198,1.1920679,3,45,2,14.0,,,,4594003.0,4595204.0,0.0,0.0,0.0,4594010.0,4595203.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90378.38233,1.1920891,3,46,2,7.0,,,,4595204.0,4596404.0,0.0,0.0,0.0,4595210.0,4596404.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90379.58278,1.1920734,3,47,2,8.0,,,,4596404.0,4597605.0,0.0,0.0,0.0,4596411.0,4597604.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90380.78318,1.1920187,3,48,2,2.0,,,,4597605.0,4598805.0,0.0,0.0,0.0,4597611.0,4598805.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90381.98357,1.192077,3,49,2,22.0,,,,4598805.0,4600005.0,0.0,0.0,0.0,4598812.0,4600005.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90383.18399,1.1920513,3,50,2,14.0,,,,4600006.0,4601206.0,0.0,0.0,0.0,4600012.0,4601206.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
90384.38438,1.1920699,3,51,2,12.0,,,,4601206.0,4602406.0,0.0,0.0,0.0,4601213.0,4602406.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
90385.58478,5.9936652,3,52,1,13.0,,,,4602408.0,4608408.0,0.0,4602413.0,4608408.0,0.0,0.0,0.0,0.0,0.0,0.0,5995.0,0.0,0.0,0.0
90391.58678,1.1920737,3,53,3,,1.0,9.0,,4608410.0,4609609.0,0.0,0.0,0.0,0.0,0.0,4608415.0,4609609.0,0.0,0.0,0.0,0.0,1194.0,0.0
90392.78718,1.1920643,3,54,3,,1.0,6.0,,4609613.0,4610809.0,0.0,0.0,0.0,0.0,0.0,4609616.0,4610809.0,0.0,0.0,0.0,0.0,1193.0,0.0
90393.98759,1.1921046,3,55,3,,3.0,13.0,,4610810.0,4612010.0,0.0,0.0,0.0,0.0,0.0,4610816.0,4612009.0,0.0,0.0,0.0,0.0,1193.0,0.0
90395.18799,1.192059,3,56,3,,2.0,18.0,,4612010.0,4613210.0,0.0,0.0,0.0,0.0,0.0,4612016.0,4613210.0,0.0,0.0,0.0,0.0,1194.0,0.0
