onset,duration,run_number,trial_number,task,fixation_location,pursuit_amplitude,pursuit_angle,image_id,trial_onset,trial_offset,check_fix_onset,iti_onset,iti_offset,fixation_onset,fixation_offset,pursuit_onset,pursuit_offset,freeview_onset,freeview_offset,iti_duration,fixation_duration,pursuit_duration,freeview_duration
89510.9559,5.9936604,2,1,1,13.0,,,,9526022.0,9532032.0,0.0,9526037.0,9532031.0,0.0,0.0,0.0,0.0,0.0,0.0,5994.0,0.0,0.0,0.0
89516.95794,1.192007,2,2,2,3.0,,,,9532032.0,9533233.0,0.0,0.0,0.0,9532038.0,9533231.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89518.15834,1.1919375,2,3,2,23.0,,,,9533234.0,9534432.0,0.0,0.0,0.0,9533239.0,9534432.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89519.35864,1.1920576,2,4,2,9.0,,,,9534433.0,9535633.0,0.0,0.0,0.0,9534439.0,9535632.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89520.56749,1.1919419,2,5,2,23.0,,,,9535638.0,9536843.0,0.0,0.0,0.0,9535649.0,9536841.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,0.0
89521.76776,1.1920659,2,6,2,15.0,,,,9536844.0,9538043.0,0.0,0.0,0.0,9536848.0,9538042.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89522.96829,1.1920234,2,7,2,17.0,,,,9538044.0,9539244.0,0.0,0.0,0.0,9538049.0,9539243.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89524.16871,1.1920315,2,8,2,16.0,,,,9539244.0,9540443.0,0.0,0.0,0.0,9539249.0,9540443.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89525.36896,1.1920734,2,9,2,11.0,,,,9540443.0,9541643.0,0.0,0.0,0.0,9540449.0,9541642.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89526.56936,1.1920948,2,10,2,5.0,,,,9541643.0,9542843.0,0.0,0.0,0.0,9541649.0,9542843.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89527.76984,1.192085,2,11,2,19.0,,,,9542843.0,9544044.0,0.0,0.0,0.0,9542850.0,9544044.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89528.97016,1.1920771,2,12,2,14.0,,,,9544044.0,9545244.0,0.0,0.0,0.0,9544050.0,9545244.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89530.17065,1.1919658,2,13,2,2.0,,,,9545244.0,9546445.0,0.0,0.0,0.0,9545251.0,9546444.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89531.37101,1.1920301,2,14,2,20.0,,,,9546445.0,9547645.0,0.0,0.0,0.0,9546451.0,9547645.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
89532.57137,1.1920304,2,15,2,22.0,,,,9547645.0,9548846.0,0.0,0.0,0.0,9547652.0,9548845.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89533.77174,1.192112,2,16,2,14.0,,,,9548846.0,9550046.0,0.0,0.0,0.0,9548852.0,9550045.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89534.97226,1.1919553,2,17,2,22.0,,,,9550046.0,9551246.0,0.0,0.0,0.0,9550053.0,9551246.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89536.17261,1.1919867,2,18,2,12.0,,,,9551246.0,9552447.0,0.0,0.0,0.0,9551253.0,9552446.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
89537.37305,1.19206,2,19,2,9.0,,,,9552447.0,9553647.0,0.0,0.0,0.0,9552453.0,9553647.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
