onset,duration,run_number,trial_number,task,fixation_location,pursuit_amplitude,pursuit_angle,image_id,trial_onset,trial_offset,check_fix_onset,iti_onset,iti_offset,fixation_onset,fixation_offset,pursuit_onset,pursuit_offset,freeview_onset,freeview_offset,iti_duration,fixation_duration,pursuit_duration,freeview_duration
181591.3883,5.9934434,1,1,1,13.0,,,,7475131.0,7481141.0,0.0,7475147.0,7481140.0,0.0,0.0,0.0,0.0,0.0,0.0,5993.0,0.0,0.0,0.0
181597.3902,1.1920205,1,2,2,21.0,,,,7481141.0,7482341.0,0.0,0.0,0.0,7481147.0,7482340.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181598.5906,1.1921632,1,3,2,6.0,,,,7482342.0,7483541.0,0.0,0.0,0.0,7482347.0,7483541.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181599.791,1.1920114,1,4,2,20.0,,,,7483542.0,7484742.0,0.0,0.0,0.0,7483548.0,7484741.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181600.9914,1.1920563,1,5,2,15.0,,,,7484744.0,7485943.0,0.0,0.0,0.0,7484748.0,7485942.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181602.1917,1.1920651,1,6,2,1.0,,,,7485945.0,7487143.0,0.0,0.0,0.0,7485949.0,7487143.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181603.3922,1.1920438,1,7,2,14.0,,,,7487144.0,7488343.0,0.0,0.0,0.0,7487149.0,7488343.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181604.5925,1.1921085,1,8,2,11.0,,,,7488343.0,7489543.0,0.0,0.0,0.0,7488349.0,7489542.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181605.793,1.1920579,1,9,2,22.0,,,,7489543.0,7490743.0,0.0,0.0,0.0,7489550.0,7490743.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181606.9934,1.1920629,1,10,2,10.0,,,,7490744.0,7491944.0,0.0,0.0,0.0,7490750.0,7491943.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181608.1937,1.1920596,1,11,2,2.0,,,,7491944.0,7493144.0,0.0,0.0,0.0,7491950.0,7493144.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181609.3941,1.1920984,1,12,2,16.0,,,,7493144.0,7494344.0,0.0,0.0,0.0,7493151.0,7494344.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181610.5945,1.1920932,1,13,2,7.0,,,,7494345.0,7495545.0,0.0,0.0,0.0,7494351.0,7495545.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181611.7949,1.192059,1,14,2,19.0,,,,7495545.0,7496746.0,0.0,0.0,0.0,7495552.0,7496745.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181612.9953,1.1920676,1,15,2,25.0,,,,7496746.0,7497946.0,0.0,0.0,0.0,7496752.0,7497946.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181614.1957,1.1920467,1,16,2,14.0,,,,7497946.0,7499146.0,0.0,0.0,0.0,7497953.0,7499146.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181615.3961,1.1920924,1,17,2,17.0,,,,7499147.0,7500347.0,0.0,0.0,0.0,7499153.0,7500346.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181616.5965,1.2003965,1,18,2,24.0,,,,7500347.0,7501555.0,0.0,0.0,0.0,7500353.0,7501555.0,0.0,0.0,0.0,0.0,0.0,1202.0,0.0,0.0
181617.8052,1.1920573,1,19,2,19.0,,,,7501556.0,7502756.0,0.0,0.0,0.0,7501562.0,7502755.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181619.0057,1.1920623,1,20,2,8.0,,,,7502756.0,7503956.0,0.0,0.0,0.0,7502763.0,7503956.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181620.2061,1.192066,1,21,2,5.0,,,,7503956.0,7505156.0,0.0,0.0,0.0,7503963.0,7505156.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181621.4065,1.1920592,1,22,2,20.0,,,,7505156.0,7506357.0,0.0,0.0,0.0,7505163.0,7506357.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181622.6069,1.1920249,1,23,2,5.0,,,,7506357.0,7507557.0,0.0,0.0,0.0,7506364.0,7507557.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181623.8073,1.1920719,1,24,2,8.0,,,,7507557.0,7508758.0,0.0,0.0,0.0,7507564.0,7508758.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181625.0077,1.1920618,1,25,2,24.0,,,,7508758.0,7509958.0,0.0,0.0,0.0,7508765.0,7509958.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181626.2081,1.1920693,1,26,2,3.0,,,,7509958.0,7511159.0,0.0,0.0,0.0,7509965.0,7511158.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181627.4085,1.1920401,1,27,2,13.0,,,,7511159.0,7512359.0,0.0,0.0,0.0,7511165.0,7512359.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181628.6089,1.1920625,1,28,2,21.0,,,,7512359.0,7513560.0,0.0,0.0,0.0,7512366.0,7513559.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181629.8093,1.1920657,1,29,2,17.0,,,,7513560.0,7514760.0,0.0,0.0,0.0,7513566.0,7514760.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181631.0096,1.1920669,1,30,2,15.0,,,,7514760.0,7515960.0,0.0,0.0,0.0,7514767.0,7515960.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181632.2101,1.1920722,1,31,2,23.0,,,,7515960.0,7517161.0,0.0,0.0,0.0,7515967.0,7517160.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181633.4105,1.1920028,1,32,2,10.0,,,,7517161.0,7518361.0,0.0,0.0,0.0,7517167.0,7518361.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181634.6108,1.1920943,1,33,2,18.0,,,,7518361.0,7519562.0,0.0,0.0,0.0,7518368.0,7519561.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181635.8113,1.192066,1,34,2,23.0,,,,7519562.0,7520762.0,0.0,0.0,0.0,7519568.0,7520762.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181637.0116,1.1921201,1,35,2,4.0,,,,7520762.0,7521962.0,0.0,0.0,0.0,7520769.0,7521962.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181638.2121,1.1920486,1,36,2,18.0,,,,7521962.0,7523163.0,0.0,0.0,0.0,7521969.0,7523163.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181639.4124,1.1920634,1,37,2,7.0,,,,7523163.0,7524363.0,0.0,0.0,0.0,7523169.0,7524363.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
181640.6128,1.1920418,1,38,2,13.0,,,,7524363.0,7525563.0,0.0,0.0,0.0,7524370.0,7525563.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
181641.8133,1.1920308,1,39,2,11.0,,,,7525563.0,7526764.0,0.0,0.0,0.0,7525570.0,7526764.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
