onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
89835.17745	5.992864379	1	1	1	13	n/a	n/a	n/a
89841.17865	1.1920678	1	2	2	11	n/a	n/a	n/a
89842.3791	1.1920157	1	3	2	16	n/a	n/a	n/a
89843.57944	1.1920597	1	4	2	4	n/a	n/a	n/a
89844.77985	1.1920577	1	5	2	24	n/a	n/a	n/a
89845.98024	1.1920611	1	6	2	22	n/a	n/a	n/a
89847.18064	1.1920658	1	7	2	21	n/a	n/a	n/a
89848.38104	1.1920499	1	8	2	7	n/a	n/a	n/a
89849.58152	1.1919753	1	9	2	15	n/a	n/a	n/a
89850.78183	1.192061	1	10	2	14	n/a	n/a	n/a
89851.98223	1.1920646	1	11	2	2	n/a	n/a	n/a
89853.18263	1.1920598	1	12	2	17	n/a	n/a	n/a
89854.38303	1.1920186	1	13	2	8	n/a	n/a	n/a
89855.58344	1.19205	1	14	2	23	n/a	n/a	n/a
89856.78383	1.1920706	1	15	2	16	n/a	n/a	n/a
89857.98422	1.1920539	1	16	2	20	n/a	n/a	n/a
89859.18462	1.1920656	1	17	2	10	n/a	n/a	n/a
89860.38501	1.192064	1	18	2	25	n/a	n/a	n/a
89861.58541	1.1920634	1	19	2	8	n/a	n/a	n/a
89862.78581	1.1920764	1	20	2	19	n/a	n/a	n/a
89863.98617	1.1920941	1	21	2	23	n/a	n/a	n/a
89865.18662	1.1920405	1	22	2	3	n/a	n/a	n/a
89866.38699	1.1920784	1	23	2	17	n/a	n/a	n/a
89867.58741	1.1920612	1	24	2	25	n/a	n/a	n/a
89868.78786	1.1920131	1	25	2	10	n/a	n/a	n/a
89869.9882	1.1920508	1	26	2	14	n/a	n/a	n/a
89871.18861	1.1920543	1	27	2	6	n/a	n/a	n/a
89872.38899	1.1920533	1	28	2	3	n/a	n/a	n/a
89873.58936	1.1920928	1	29	2	5	n/a	n/a	n/a
89874.7898	1.1920108	1	30	2	9	n/a	n/a	n/a
89875.99019	1.1920645	1	31	2	1	n/a	n/a	n/a
89877.1906	1.1920564	1	32	2	18	n/a	n/a	n/a
