onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
90079.61624	6.0103054	2	1	1	13	n/a	n/a	n/a
90085.63488	1.1920503	2	2	2	25	n/a	n/a	n/a
90086.83526	1.1920805	2	3	2	12	n/a	n/a	n/a
90088.03568	1.1920733	2	4	2	13	n/a	n/a	n/a
90089.23607	1.1920622	2	5	2	5	n/a	n/a	n/a
90090.43647	1.1920615	2	6	2	25	n/a	n/a	n/a
90091.63687	1.1920686	2	7	2	22	n/a	n/a	n/a
90092.83733	1.1920757	2	8	2	21	n/a	n/a	n/a
90094.03767	1.1920705	2	9	2	2	n/a	n/a	n/a
90095.23807	1.1920631	2	10	2	3	n/a	n/a	n/a
90096.43848	1.192066	2	11	2	14	n/a	n/a	n/a
90097.63887	1.1920674	2	12	2	18	n/a	n/a	n/a
90098.83927	1.192065	2	13	2	16	n/a	n/a	n/a
90100.03968	1.1920609	2	14	2	3	n/a	n/a	n/a
90101.24007	1.1920631	2	15	2	16	n/a	n/a	n/a
90102.44047	1.1920614	2	16	2	22	n/a	n/a	n/a
90103.64087	1.1920658	2	17	2	13	n/a	n/a	n/a
90104.84127	1.1920537	2	18	2	15	n/a	n/a	n/a
90106.04167	1.192097	2	19	2	9	n/a	n/a	n/a
90107.24206	1.1920655	2	20	2	15	n/a	n/a	n/a
90108.44246	1.1920721	2	21	2	2	n/a	n/a	n/a
90109.64286	1.1920644	2	22	2	1	n/a	n/a	n/a
90110.84326	1.1920622	2	23	2	24	n/a	n/a	n/a
90112.04367	1.1921559	2	24	2	20	n/a	n/a	n/a
90113.24406	1.1920691	2	25	2	1	n/a	n/a	n/a
90114.44446	1.1920783	2	26	2	10	n/a	n/a	n/a
90115.64486	1.1920671	2	27	2	18	n/a	n/a	n/a
90116.84527	1.1920554	2	28	2	11	n/a	n/a	n/a
90118.04564	1.1920401	2	29	2	19	n/a	n/a	n/a
90119.24606	1.1920463	2	30	2	17	n/a	n/a	n/a
90120.44642	1.1920658	2	31	2	7	n/a	n/a	n/a
90121.64686	1.1920214	2	32	2	4	n/a	n/a	n/a
90122.84726	1.1920723	2	33	2	6	n/a	n/a	n/a
90124.04766	1.1920587	2	34	2	12	n/a	n/a	n/a
90125.24806	1.1920721	2	35	2	4	n/a	n/a	n/a
90126.44845	1.1920744	2	36	2	11	n/a	n/a	n/a
90127.64884	1.1920814	2	37	2	9	n/a	n/a	n/a
90128.84926	1.1920327	2	38	2	19	n/a	n/a	n/a
90130.04965	1.1920622	2	39	2	24	n/a	n/a	n/a
90131.25006	1.1920572	2	40	2	10	n/a	n/a	n/a
90132.45045	1.1920733	2	41	2	8	n/a	n/a	n/a
90133.65091	1.1920092	2	42	2	6	n/a	n/a	n/a
90134.85126	1.1920629	2	43	2	7	n/a	n/a	n/a
90136.05165	1.1920618	2	44	2	20	n/a	n/a	n/a
90137.25202	1.1920955	2	45	2	23	n/a	n/a	n/a
90138.45245	1.1920554	2	46	2	5	n/a	n/a	n/a
90139.65285	1.1920606	2	47	2	17	n/a	n/a	n/a
90140.85326	1.192069	2	48	2	8	n/a	n/a	n/a
90142.05365	1.1920672	2	49	2	23	n/a	n/a	n/a
90143.25406	1.1920576	2	50	2	21	n/a	n/a	n/a
90144.45445	1.1920632	2	51	2	14	n/a	n/a	n/a
90145.65485	5.9936616	2	52	1	13	n/a	n/a	n/a
90151.65758	1.191339584	2	53	3	n/a	2	15	n/a
90152.86572	1.1919237	2	54	3	n/a	1	14	n/a
90154.066	1.1920225	2	55	3	n/a	2	8	n/a
90155.26636	1.1922007	2	56	3	n/a	1	17	n/a
90156.46678	1.192061	2	57	3	n/a	3	4	n/a
90157.66719	1.1920557	2	58	3	n/a	3	16	n/a
90158.86758	1.1921282	2	59	3	n/a	1	1	n/a
90160.06807	1.1920061	2	60	3	n/a	1	12	n/a
90161.26838	1.1920638	2	61	3	n/a	1	3	n/a
90162.46878	1.1920662	2	62	3	n/a	2	8	n/a
90163.66923	1.1920108	2	63	3	n/a	3	9	n/a
90164.86958	1.1921364	2	64	3	n/a	3	14	n/a
90166.06999	1.1920215	2	65	3	n/a	3	6	n/a
90167.27038	1.1920656	2	66	3	n/a	2	9	n/a
90168.47078	1.192027	2	67	3	n/a	1	4	n/a
90169.6712	1.19204	2	68	3	n/a	3	3	n/a
90170.87157	1.1920562	2	69	3	n/a	1	9	n/a
90172.07205	1.1920173	2	70	3	n/a	1	15	n/a
90173.27235	1.1920544	2	71	3	n/a	3	15	n/a
90174.47278	1.1920784	2	72	3	n/a	1	7	n/a
90175.67319	1.1920574	2	73	3	n/a	1	2	n/a
90176.87358	1.1920706	2	74	3	n/a	2	10	n/a
90178.07398	1.1920616	2	75	3	n/a	2	6	n/a
90179.27436	1.1920827	2	76	3	n/a	3	14	n/a
90180.47478	1.1920375	2	77	3	n/a	3	1	n/a
90181.67518	1.1920686	2	78	3	n/a	1	8	n/a
90182.87552	1.1921248	2	79	3	n/a	2	6	n/a
90184.07598	1.1920404	2	80	3	n/a	1	11	n/a
90185.27638	1.1920773	2	81	3	n/a	2	14	n/a
90186.47678	1.1920699	2	82	3	n/a	2	3	n/a
90187.67718	1.1920646	2	83	3	n/a	3	14	n/a
90188.87753	1.1921079	2	84	3	n/a	2	18	n/a
90190.07796	1.1920446	2	85	3	n/a	2	4	n/a
90191.27837	1.1920699	2	86	3	n/a	2	16	n/a
90192.47878	1.19206	2	87	3	n/a	2	2	n/a
90193.67918	1.1920595	2	88	3	n/a	3	10	n/a
90194.87958	1.1920674	2	89	3	n/a	2	1	n/a
90196.07995	1.1920923	2	90	3	n/a	3	12	n/a
90197.28037	1.1920662	2	91	3	n/a	3	2	n/a
90198.48079	1.1919768	2	92	3	n/a	1	15	n/a
90199.68117	1.1920704	2	93	3	n/a	1	6	n/a
90200.88159	1.1920245	2	94	3	n/a	2	11	n/a
90202.08198	1.1920611	2	95	3	n/a	3	11	n/a
90203.28237	1.1920658	2	96	3	n/a	3	1	n/a
90204.48278	1.1920534	2	97	3	n/a	3	3	n/a
90205.68319	1.1920436	2	98	3	n/a	1	13	n/a
90206.88354	1.1921058	2	99	3	n/a	2	11	n/a
90208.08403	1.1920059	2	100	3	n/a	2	6	n/a
90209.28438	1.1920646	2	101	3	n/a	2	3	n/a
90210.48479	1.1920475	2	102	3	n/a	1	6	n/a
90211.68517	1.1920758	2	103	3	n/a	3	13	n/a
90212.88558	1.1920605	2	104	3	n/a	1	10	n/a
90214.08597	1.1920699	2	105	3	n/a	1	18	n/a
90215.28637	1.1920617	2	106	3	n/a	3	8	n/a
90216.48677	5.9936701	2	107	1	13	n/a	n/a	n/a
90222.49711	3.5928274	2	108	4	n/a	n/a	n/a	7
90226.10665	3.5928664	2	109	4	n/a	n/a	n/a	9
90229.71619	3.5928558	2	110	4	n/a	n/a	n/a	6
90233.32579	3.592738	2	111	4	n/a	n/a	n/a	8
90236.93526	3.5929182	2	112	4	n/a	n/a	n/a	4
90240.54478	3.6012091	2	113	4	n/a	n/a	n/a	5
90244.15426	3.592933	2	114	4	n/a	n/a	n/a	2
90247.75548	3.5929166	2	115	4	n/a	n/a	n/a	10
90251.35667	3.5928347	2	116	4	n/a	n/a	n/a	3
90254.9578	3.5929832	2	117	4	n/a	n/a	n/a	1
90258.55913	5.9936606	2	118	1	13	n/a	n/a	n/a
