onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
84304.76821	5.9935895	2	1	1	13	n/a	n/a	n/a
84310.77009	1.1920623	2	2	2	5	n/a	n/a	n/a
84311.97049	1.1921338	2	3	2	11	n/a	n/a	n/a
84313.17091	1.192032	2	4	2	15	n/a	n/a	n/a
84314.37962	1.1921775	2	5	2	24	n/a	n/a	n/a
84315.58003	1.1921879	2	6	2	5	n/a	n/a	n/a
84316.78053	1.1919635	2	7	2	22	n/a	n/a	n/a
84317.98092	1.192069	2	8	2	12	n/a	n/a	n/a
84319.18134	1.1920444	2	9	2	9	n/a	n/a	n/a
84320.38171	1.1920489	2	10	2	21	n/a	n/a	n/a
84321.58202	1.192099	2	11	2	19	n/a	n/a	n/a
84322.78241	1.1920549	2	12	2	23	n/a	n/a	n/a
84323.98291	1.1920566	2	13	2	16	n/a	n/a	n/a
84325.18323	1.1920799	2	14	2	23	n/a	n/a	n/a
84326.3836	1.1920796	2	15	2	10	n/a	n/a	n/a
84327.5841	1.1920557	2	16	2	15	n/a	n/a	n/a
84328.78499	1.1915634	2	17	2	25	n/a	n/a	n/a
84329.98487	1.192047	2	18	2	24	n/a	n/a	n/a
84331.18533	1.1919412	2	19	2	3	n/a	n/a	n/a
84332.38562	1.1921115	2	20	2	7	n/a	n/a	n/a
84333.58608	1.1920445	2	21	2	22	n/a	n/a	n/a
84334.7864	1.1921771	2	22	2	11	n/a	n/a	n/a
84335.98691	1.1920515	2	23	2	21	n/a	n/a	n/a
84337.18721	1.1921593	2	24	2	13	n/a	n/a	n/a
84338.38759	1.1922197	2	25	2	14	n/a	n/a	n/a
84339.58804	1.1920498	2	26	2	13	n/a	n/a	n/a
84340.7884	1.1920382	2	27	2	4	n/a	n/a	n/a
84341.98897	1.1919723	2	28	2	20	n/a	n/a	n/a
84343.18919	1.1920538	2	29	2	25	n/a	n/a	n/a
84344.3897	1.1919601	2	30	2	1	n/a	n/a	n/a
84345.58999	1.1920669	2	31	2	18	n/a	n/a	n/a
84346.79037	1.1921603	2	32	2	20	n/a	n/a	n/a
84347.99091	1.1919335	2	33	2	9	n/a	n/a	n/a
84349.19118	1.1920511	2	34	2	19	n/a	n/a	n/a
84350.39167	1.192061	2	35	2	6	n/a	n/a	n/a
84351.59207	1.1920769	2	36	2	8	n/a	n/a	n/a
