onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
89310.44922	6.0265937	1	1	1	13	n/a	n/a	n/a
89316.48416	1.1920658	1	2	2	22	n/a	n/a	n/a
89317.68456	1.1921102	1	3	2	12	n/a	n/a	n/a
89318.88507	1.1920403	1	4	2	6	n/a	n/a	n/a
89320.08535	1.1920639	1	5	2	22	n/a	n/a	n/a
89321.28576	1.1920514	1	6	2	13	n/a	n/a	n/a
89322.48615	1.1920597	1	7	2	17	n/a	n/a	n/a
89323.68657	1.1920338	1	8	2	25	n/a	n/a	n/a
89324.88697	1.1920306	1	9	2	1	n/a	n/a	n/a
89326.08739	1.192027	1	10	2	21	n/a	n/a	n/a
89327.28779	1.1920587	1	11	2	23	n/a	n/a	n/a
89328.48811	1.1920997	1	12	2	12	n/a	n/a	n/a
89329.68851	1.1921371	1	13	2	24	n/a	n/a	n/a
89330.88899	1.1920109	1	14	2	7	n/a	n/a	n/a
89332.08935	1.1920089	1	15	2	16	n/a	n/a	n/a
89333.28973	1.1920682	1	16	2	11	n/a	n/a	n/a
89334.49014	1.192054	1	17	2	15	n/a	n/a	n/a
89335.69063	1.1919739	1	18	2	25	n/a	n/a	n/a
89336.89096	1.1920815	1	19	2	13	n/a	n/a	n/a
89338.09134	1.1920984	1	20	2	20	n/a	n/a	n/a
89339.29178	1.1920542	1	21	2	4	n/a	n/a	n/a
89340.49213	1.1920476	1	22	2	19	n/a	n/a	n/a
89341.69257	1.192044	1	23	2	1	n/a	n/a	n/a
89342.89292	1.1920643	1	24	2	6	n/a	n/a	n/a
89344.09333	1.1920461	1	25	2	15	n/a	n/a	n/a
89345.29378	1.1921583	1	26	2	10	n/a	n/a	n/a
89346.49412	1.1922598	1	27	2	8	n/a	n/a	n/a
89347.69456	1.1920155	1	28	2	3	n/a	n/a	n/a
89348.89495	1.1920149	1	29	2	23	n/a	n/a	n/a
89350.09533	1.192089	1	30	2	17	n/a	n/a	n/a
89351.2958	1.1920058	1	31	2	9	n/a	n/a	n/a
89352.49611	1.1920641	1	32	2	14	n/a	n/a	n/a
89353.69655	1.192072	1	33	2	8	n/a	n/a	n/a
89354.89695	1.1920304	1	34	2	19	n/a	n/a	n/a
89356.09735	1.1920556	1	35	2	11	n/a	n/a	n/a
89357.29775	1.1920462	1	36	2	9	n/a	n/a	n/a
89358.49811	1.1920942	1	37	2	10	n/a	n/a	n/a
89359.69853	1.1921364	1	38	2	2	n/a	n/a	n/a
89360.8989	1.1920866	1	39	2	14	n/a	n/a	n/a
89362.09935	1.192002	1	40	2	3	n/a	n/a	n/a
89363.29967	1.1921317	1	41	2	2	n/a	n/a	n/a
89364.5001	1.1921065	1	42	2	18	n/a	n/a	n/a
89365.70055	1.192069	1	43	2	5	n/a	n/a	n/a
89366.9009	1.1920622	1	44	2	4	n/a	n/a	n/a
89368.10133	1.1920621	1	45	2	20	n/a	n/a	n/a
89369.30167	1.1921249	1	46	2	5	n/a	n/a	n/a
89370.50213	1.1920986	1	47	2	24	n/a	n/a	n/a
89371.70259	1.1920125	1	48	2	16	n/a	n/a	n/a
89372.9029	1.1920802	1	49	2	7	n/a	n/a	n/a
89374.10333	1.1920727	1	50	2	21	n/a	n/a	n/a
89375.30373	1.1919707	1	51	2	18	n/a	n/a	n/a
89376.50413	5.9935992	1	52	1	13	n/a	n/a	n/a
89382.50609	1.1920622	1	53	3	n/a	2	18	n/a
89383.70655	1.1920439	1	54	3	n/a	1	8	n/a
89384.90692	1.1919862	1	55	3	n/a	2	13	n/a
89386.10733	1.1920699	1	56	3	n/a	3	18	n/a
89387.31612	1.1919608	1	57	3	n/a	2	8	n/a
89388.51642	1.1920602	1	58	3	n/a	1	5	n/a
89389.71682	1.1920961	1	59	3	n/a	2	1	n/a
89390.91726	1.1920659	1	60	3	n/a	3	7	n/a
89392.11761	1.1920987	1	61	3	n/a	3	15	n/a
