onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
587570.8054	7.993144323	2	1	1	13	n/a	n/a	n/a
587578.8068	1.591909878	2	2	2	21	n/a	n/a	n/a
587580.4071	1.591909483	2	3	2	23	n/a	n/a	n/a
587582.0073	1.591910555	2	4	2	18	n/a	n/a	n/a
587583.6076	1.591913428	2	5	2	13	n/a	n/a	n/a
587585.2078	1.591907111	2	6	2	5	n/a	n/a	n/a
587586.8081	1.591914411	2	7	2	10	n/a	n/a	n/a
587588.4083	1.591905639	2	8	2	9	n/a	n/a	n/a
587590.0085	1.5919113	2	9	2	4	n/a	n/a	n/a
587591.6088	1.591910383	2	10	2	2	n/a	n/a	n/a
587593.209	1.591915078	2	11	2	8	n/a	n/a	n/a
587594.8093	1.591908328	2	12	2	11	n/a	n/a	n/a
587596.4095	1.591915128	2	13	2	17	n/a	n/a	n/a
587598.0098	1.591907328	2	14	2	6	n/a	n/a	n/a
587599.61	1.591906928	2	15	2	10	n/a	n/a	n/a
587601.2103	1.591907706	2	16	2	11	n/a	n/a	n/a
587602.8105	1.5919115	2	17	2	25	n/a	n/a	n/a
587604.4107	1.591915194	2	18	2	17	n/a	n/a	n/a
587606.011	1.5919123	2	19	2	24	n/a	n/a	n/a
587607.6112	1.5919098	2	20	2	9	n/a	n/a	n/a
587609.2115	1.591914478	2	21	2	14	n/a	n/a	n/a
587610.8117	1.59191335	2	22	2	20	n/a	n/a	n/a
587612.412	1.591916772	2	23	2	12	n/a	n/a	n/a
587614.0122	1.591910477	2	24	2	6	n/a	n/a	n/a
587615.6125	1.591909077	2	25	2	25	n/a	n/a	n/a
587617.2127	1.591913972	2	26	2	1	n/a	n/a	n/a
587618.813	1.591913494	2	27	2	7	n/a	n/a	n/a
587620.4132	1.591914194	2	28	2	22	n/a	n/a	n/a
587622.0134	1.591911706	2	29	2	14	n/a	n/a	n/a
587623.6137	1.591911472	2	30	2	20	n/a	n/a	n/a
587625.2139	1.591908622	2	31	2	13	n/a	n/a	n/a
587626.8142	1.591904134	2	32	2	19	n/a	n/a	n/a
587628.4144	1.591903156	2	33	2	24	n/a	n/a	n/a
587630.0147	1.59191019	2	34	2	21	n/a	n/a	n/a
587631.6149	1.591908934	2	35	2	15	n/a	n/a	n/a
587633.2152	1.591905928	2	36	2	18	n/a	n/a	n/a
587634.8154	1.5919077	2	37	2	19	n/a	n/a	n/a
587636.4157	1.591906017	2	38	2	22	n/a	n/a	n/a
587638.0159	1.591912505	2	39	2	8	n/a	n/a	n/a
587639.6161	1.591913034	2	40	2	5	n/a	n/a	n/a
587641.2164	1.5919104	2	41	2	2	n/a	n/a	n/a
587642.8166	1.591910811	2	42	2	1	n/a	n/a	n/a
587644.4169	1.591906506	2	43	2	16	n/a	n/a	n/a
587646.0171	1.591904228	2	44	2	3	n/a	n/a	n/a
587647.6174	1.591903205	2	45	2	15	n/a	n/a	n/a
587649.2176	1.591904489	2	46	2	7	n/a	n/a	n/a
587650.8179	1.591913583	2	47	2	3	n/a	n/a	n/a
587652.4181	1.591917232	2	48	2	23	n/a	n/a	n/a
587654.0183	1.591908572	2	49	2	4	n/a	n/a	n/a
587655.6186	1.591916083	2	50	2	16	n/a	n/a	n/a
587657.2188	1.591912378	2	51	2	12	n/a	n/a	n/a
587658.8191	7.9928935	2	52	1	13	n/a	n/a	n/a
587666.8203	1.591905294	2	53	3	n/a	3	3	n/a
587668.4205	1.591904368	2	54	3	n/a	2	11	n/a
587670.0208	1.591913928	2	55	3	n/a	2	16	n/a
587671.621	1.591905834	2	56	3	n/a	1	11	n/a
587673.2213	1.591912423	2	57	3	n/a	1	4	n/a
587674.8215	1.591912794	2	58	3	n/a	2	9	n/a
587676.4218	1.5919114	2	59	3	n/a	3	18	n/a
587678.022	1.591903511	2	60	3	n/a	1	10	n/a
587679.6223	1.5919054	2	61	3	n/a	2	1	n/a
587681.2225	1.591905506	2	62	3	n/a	3	10	n/a
587682.8228	1.591906606	2	63	3	n/a	2	3	n/a
587684.423	1.591902711	2	64	3	n/a	1	10	n/a
587686.0232	1.591906806	2	65	3	n/a	3	17	n/a
587687.6235	1.591914878	2	66	3	n/a	3	9	n/a
587689.2237	1.591912789	2	67	3	n/a	1	4	n/a
587690.824	1.591914983	2	68	3	n/a	1	15	n/a
587692.4242	1.591914994	2	69	3	n/a	1	1	n/a
587694.0245	1.591918881	2	70	3	n/a	3	8	n/a
587695.6247	1.591908766	2	71	3	n/a	2	14	n/a
587697.225	1.591908277	2	72	3	n/a	1	17	n/a
587698.8252	1.591916178	2	73	3	n/a	1	3	n/a
587700.4254	1.591911572	2	74	3	n/a	2	5	n/a
587702.0257	1.591906017	2	75	3	n/a	3	12	n/a
587703.6259	1.591909111	2	76	3	n/a	1	8	n/a
587705.2262	1.591908889	2	77	3	n/a	2	15	n/a
587706.8264	1.591910523	2	78	3	n/a	1	3	n/a
587708.4267	1.591909794	2	79	3	n/a	1	9	n/a
587710.0269	1.591889514	2	80	3	n/a	3	16	n/a
587711.6272	1.591906701	2	81	3	n/a	2	6	n/a
587713.2274	1.591904139	2	82	3	n/a	1	13	n/a
587714.8277	1.591907511	2	83	3	n/a	2	4	n/a
587716.4279	1.591907928	2	84	3	n/a	3	16	n/a
587718.0281	1.591913794	2	85	3	n/a	2	5	n/a
587719.6284	1.591911306	2	86	3	n/a	2	14	n/a
587721.2286	1.591909706	2	87	3	n/a	2	6	n/a
587722.8289	1.591914506	2	88	3	n/a	2	9	n/a
587724.4291	1.591908439	2	89	3	n/a	3	16	n/a
587726.0294	1.591903806	2	90	3	n/a	2	5	n/a
587727.6296	1.591907706	2	91	3	n/a	1	15	n/a
587729.2299	1.591912983	2	92	3	n/a	3	9	n/a
587730.8301	1.591914289	2	93	3	n/a	1	18	n/a
587732.4303	1.591908083	2	94	3	n/a	1	2	n/a
587734.0306	1.591910683	2	95	3	n/a	3	9	n/a
587735.6308	1.591910883	2	96	3	n/a	2	14	n/a
587737.2311	1.591921976	2	97	3	n/a	2	4	n/a
587738.8313	1.591918199	2	98	3	n/a	3	1	n/a
587740.4316	1.591913483	2	99	3	n/a	3	11	n/a
587742.0318	1.591912978	2	100	3	n/a	1	14	n/a
587743.6321	1.591913772	2	101	3	n/a	3	7	n/a
587745.2323	1.591907828	2	102	3	n/a	3	15	n/a
587746.8326	1.591909322	2	103	3	n/a	3	1	n/a
587748.4328	1.5919116	2	104	3	n/a	3	8	n/a
587750.033	1.591909028	2	105	3	n/a	2	7	n/a
587751.6333	1.591911322	2	106	3	n/a	1	18	n/a
587753.2335	7.9928886	2	107	1	13	n/a	n/a	n/a
587761.2348	4.792401923	2	108	4	n/a	n/a	n/a	10
587766.0355	4.792389985	2	109	4	n/a	n/a	n/a	6
587770.8362	4.792398938	2	110	4	n/a	n/a	n/a	1
587775.637	4.792413171	2	111	4	n/a	n/a	n/a	8
587780.4377	4.800739572	2	112	4	n/a	n/a	n/a	5
587785.2468	4.792400317	2	113	4	n/a	n/a	n/a	3
587790.0475	4.792396434	2	114	4	n/a	n/a	n/a	7
587794.8482	4.792400183	2	115	4	n/a	n/a	n/a	4
587799.649	4.79240901	2	116	4	n/a	n/a	n/a	9
587804.4497	4.792399266	2	117	4	n/a	n/a	n/a	2
587809.2504	7.992893466	2	118	1	13	n/a	n/a	n/a
