onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
3639.748111	7.9874486	1	1	1	13	n/a	n/a	n/a
3647.743885	1.5917429	1	2	2	17	n/a	n/a	n/a
3649.343915	1.5920453	1	3	2	25	n/a	n/a	n/a
3650.944169	1.5919149	1	4	2	18	n/a	n/a	n/a
3652.54438	1.5919982	1	5	2	20	n/a	n/a	n/a
3654.144703	1.5917735	1	6	2	23	n/a	n/a	n/a
3655.744911	1.5918989	1	7	2	13	n/a	n/a	n/a
3657.345136	1.5917504	1	8	2	23	n/a	n/a	n/a
3658.945269	1.5918807	1	9	2	9	n/a	n/a	n/a
3660.545429	1.5919305	1	10	2	10	n/a	n/a	n/a
3662.145649	1.5918857	1	11	2	7	n/a	n/a	n/a
3663.745961	1.5918874	1	12	2	14	n/a	n/a	n/a
3665.346197	1.5918717	1	13	2	11	n/a	n/a	n/a
3666.946408	1.591871	1	14	2	15	n/a	n/a	n/a
3668.546595	1.5918775	1	15	2	12	n/a	n/a	n/a
3670.146821	1.5918812	1	16	2	11	n/a	n/a	n/a
3671.747007	1.591899	1	17	2	7	n/a	n/a	n/a
3673.347258	1.5917746	1	18	2	19	n/a	n/a	n/a
3674.947366	1.5919092	1	19	2	5	n/a	n/a	n/a
3676.547686	1.5917207	1	20	2	1	n/a	n/a	n/a
3678.147805	1.5919176	1	21	2	22	n/a	n/a	n/a
3679.748102	1.5918832	1	22	2	3	n/a	n/a	n/a
3681.34831	1.5918616	1	23	2	18	n/a	n/a	n/a
3682.948347	1.5920297	1	24	2	4	n/a	n/a	n/a
3684.548741	1.5918669	1	25	2	19	n/a	n/a	n/a
3686.148937	1.5917848	1	26	2	16	n/a	n/a	n/a
3687.749141	1.5917721	1	27	2	21	n/a	n/a	n/a
3689.349368	1.5918727	1	28	2	4	n/a	n/a	n/a
3690.949526	1.5919241	1	29	2	8	n/a	n/a	n/a
3692.549754	1.5918953	1	30	2	16	n/a	n/a	n/a
3694.149993	1.5918802	1	31	2	9	n/a	n/a	n/a
3695.750208	1.5918811	1	32	2	21	n/a	n/a	n/a
3697.350393	1.5919063	1	33	2	1	n/a	n/a	n/a
3698.950484	1.5920094	1	34	2	17	n/a	n/a	n/a
3700.550834	1.5919316	1	35	2	3	n/a	n/a	n/a
3702.151041	1.5918803	1	36	2	24	n/a	n/a	n/a
3703.751245	1.5919046	1	37	2	6	n/a	n/a	n/a
3705.351483	1.5918423	1	38	2	12	n/a	n/a	n/a
3706.951706	1.5917022	1	39	2	10	n/a	n/a	n/a
3708.551862	1.591757	1	40	2	24	n/a	n/a	n/a
3710.152091	1.5919398	1	41	2	20	n/a	n/a	n/a
3711.752373	1.591757	1	42	2	6	n/a	n/a	n/a
3713.35255	1.5917328	1	43	2	13	n/a	n/a	n/a
3714.95263	1.5918625	1	44	2	14	n/a	n/a	n/a
3716.552812	1.5920252	1	45	2	25	n/a	n/a	n/a
3718.153142	1.5918729	1	46	2	22	n/a	n/a	n/a
3719.753386	1.5918774	1	47	2	2	n/a	n/a	n/a
3721.353588	1.5918765	1	48	2	15	n/a	n/a	n/a
3722.953786	1.5919033	1	49	2	5	n/a	n/a	n/a
3724.553861	1.5920259	1	50	2	2	n/a	n/a	n/a
3726.154097	1.5920112	1	51	2	8	n/a	n/a	n/a
3727.754442	7.9927128	1	52	1	13	n/a	n/a	n/a
3735.755322	1.5918934	1	53	3	n/a	2	16	n/a
3737.355667	1.5918584	1	54	3	n/a	1	7	n/a
3738.955925	1.5918767	1	55	3	n/a	1	1	n/a
3740.556131	1.5918809	1	56	3	n/a	3	8	n/a
3742.156346	1.5918593	1	57	3	n/a	3	14	n/a
3743.756537	1.5918834	1	58	3	n/a	1	6	n/a
3745.356761	1.5918737	1	59	3	n/a	1	17	n/a
3746.956947	1.5918821	1	60	3	n/a	1	11	n/a
