onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
1814.587704	5.9907185	2	1	1	13	n/a	n/a	n/a
1820.58686	1.1915533	2	2	2	8	n/a	n/a	n/a
1821.786607	1.1998488	2	3	2	1	n/a	n/a	n/a
1822.994818	1.191394	2	4	2	6	n/a	n/a	n/a
1824.194549	1.1914861	2	5	2	3	n/a	n/a	n/a
1825.394366	1.191635	2	6	2	7	n/a	n/a	n/a
1826.594354	1.1914148	2	7	2	16	n/a	n/a	n/a
1827.794058	1.191479	2	8	2	25	n/a	n/a	n/a
1828.993841	1.1915519	2	9	2	24	n/a	n/a	n/a
1830.193683	1.191498	2	10	2	20	n/a	n/a	n/a
1831.393568	1.1914699	2	11	2	24	n/a	n/a	n/a
1832.59337	1.1914715	2	12	2	10	n/a	n/a	n/a
1833.793315	1.1913747	2	13	2	2	n/a	n/a	n/a
1834.993024	1.1915071	2	14	2	3	n/a	n/a	n/a
1836.192847	1.1915107	2	15	2	20	n/a	n/a	n/a
1837.392676	1.1914633	2	16	2	19	n/a	n/a	n/a
1838.592631	1.1913778	2	17	2	23	n/a	n/a	n/a
1839.792341	1.1914809	2	18	2	5	n/a	n/a	n/a
1840.992156	1.1914641	2	19	2	9	n/a	n/a	n/a
1842.192063	1.1914519	2	20	2	4	n/a	n/a	n/a
1843.391891	1.1914206	2	21	2	14	n/a	n/a	n/a
1844.591644	1.1914953	2	22	2	22	n/a	n/a	n/a
1845.791632	1.191312	2	23	2	8	n/a	n/a	n/a
1846.991299	1.1916014	2	24	2	13	n/a	n/a	n/a
1848.19114	1.1914642	2	25	2	15	n/a	n/a	n/a
1849.391032	1.1914133	2	26	2	2	n/a	n/a	n/a
1850.590978	1.191299944	2	27	2	17	n/a	n/a	n/a
1851.790606	1.1914644	2	28	2	15	n/a	n/a	n/a
1852.990405	1.1916103	2	29	2	22	n/a	n/a	n/a
1854.190376	1.1913452	2	30	2	12	n/a	n/a	n/a
1855.390267	1.1912792	2	31	2	13	n/a	n/a	n/a
1856.589877	1.1915078	2	32	2	21	n/a	n/a	n/a
1857.789706	1.1914923	2	33	2	7	n/a	n/a	n/a
1858.98954	1.1914902	2	34	2	17	n/a	n/a	n/a
1860.189359	1.1915443	2	35	2	18	n/a	n/a	n/a
1861.389183	1.1915088	2	36	2	9	n/a	n/a	n/a
1862.589024	1.1915843	2	37	2	1	n/a	n/a	n/a
1863.788867	1.1914612	2	38	2	11	n/a	n/a	n/a
