onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
3489.284113	5.999356	1	1	1	n/a	n/a	n/a	n/a
3495.300157	1.1914205	1	2	2	15	n/a	n/a	n/a
3496.499914	1.1914988	1	3	2	25	n/a	n/a	n/a
3497.699732	1.1915104	1	4	2	9	n/a	n/a	n/a
3498.908155	1.191281444	1	5	2	2	n/a	n/a	n/a
3500.116318	1.1913303	1	6	2	4	n/a	n/a	n/a
3501.31598	1.1915207	1	7	2	25	n/a	n/a	n/a
3502.515937	1.1915143	1	8	2	21	n/a	n/a	n/a
3503.71572	1.191512	1	9	2	20	n/a	n/a	n/a
3504.915543	1.1915707	1	10	2	4	n/a	n/a	n/a
3506.115438	1.1914885	1	11	2	12	n/a	n/a	n/a
3507.315272	1.191739734	1	12	2	3	n/a	n/a	n/a
3508.51535	1.1913909	1	13	2	17	n/a	n/a	n/a
3509.714982	1.1914937	1	14	2	20	n/a	n/a	n/a
3510.914838	1.1915071	1	15	2	5	n/a	n/a	n/a
3512.114793	1.1914307	1	16	2	12	n/a	n/a	n/a
3513.314527	1.1915407	1	17	2	2	n/a	n/a	n/a
3514.514399	1.191537	1	18	2	19	n/a	n/a	n/a
3515.714269	1.1914767	1	19	2	22	n/a	n/a	n/a
3516.914183	1.1914313	1	20	2	10	n/a	n/a	n/a
3518.114098	1.191522	1	21	2	6	n/a	n/a	n/a
3519.313844	1.1914837	1	22	2	19	n/a	n/a	n/a
3520.51366	1.1915198	1	23	2	17	n/a	n/a	n/a
3521.713521	1.1916557	1	24	2	1	n/a	n/a	n/a
3522.913509	1.1913507	1	25	2	9	n/a	n/a	n/a
3524.113221	1.1915498	1	26	2	14	n/a	n/a	n/a
3525.313114	1.1914691	1	27	2	7	n/a	n/a	n/a
3526.513035	1.1914154	1	28	2	24	n/a	n/a	n/a
3527.712918	1.1913989	1	29	2	6	n/a	n/a	n/a
3528.912742	1.1914335	1	30	2	16	n/a	n/a	n/a
3530.112517	1.1915096	1	31	2	8	n/a	n/a	n/a
3531.312417	1.1914813	1	32	2	21	n/a	n/a	n/a
3532.512236	1.1915194	1	33	2	24	n/a	n/a	n/a
3533.712262	1.1913203	1	34	2	7	n/a	n/a	n/a
3534.9119	1.1915587	1	35	2	13	n/a	n/a	n/a
3536.111954	1.1913324	1	36	2	23	n/a	n/a	n/a
3537.311656	1.1916721	1	37	2	18	n/a	n/a	n/a
3538.511612	1.1913842	1	38	2	13	n/a	n/a	n/a
3539.711327	1.191511	1	39	2	5	n/a	n/a	n/a
3540.911306	1.1914189	1	40	2	14	n/a	n/a	n/a
3542.111052	1.1915237	1	41	2	10	n/a	n/a	n/a
3543.310982	1.1914351	1	42	2	15	n/a	n/a	n/a
3544.510754	1.19154	1	43	2	16	n/a	n/a	n/a
3545.710622	1.1915522	1	44	2	8	n/a	n/a	n/a
3546.910458	1.1915238	1	45	2	11	n/a	n/a	n/a
3548.110505	1.1912976	1	46	2	1	n/a	n/a	n/a
3549.310257	1.1914457	1	47	2	11	n/a	n/a	n/a
3550.510035	1.1915818	1	48	2	3	n/a	n/a	n/a
3551.709961	1.1914375	1	49	2	23	n/a	n/a	n/a
3552.909843	1.191644812	1	50	2	22	n/a	n/a	n/a
3554.109806	1.191284166	1	51	2	18	n/a	n/a	n/a
3555.309649	5.9907103	1	52	1	n/a	n/a	n/a	n/a
3561.317183	1.1913728	1	53	3	n/a	2	12	n/a
3562.52525	1.1914797	1	54	3	n/a	1	1	n/a
3563.725094	1.191691	1	55	3	n/a	1	12	n/a
3564.925117	1.191352	1	56	3	n/a	1	3	n/a
3566.124801	1.1915011	1	57	3	n/a	3	1	n/a
3567.324874	1.191290044	1	58	3	n/a	2	10	n/a
3568.524494	1.1915502	1	59	3	n/a	1	13	n/a
3569.724374	1.191475	1	60	3	n/a	2	10	n/a
3570.924304	1.1914126	1	61	3	n/a	3	6	n/a
3572.124054	1.1915537	1	62	3	n/a	1	17	n/a
3573.323936	1.1915231	1	63	3	n/a	1	7	n/a
3574.523782	1.1917174	1	64	3	n/a	2	17	n/a
3575.723745	1.191379	1	65	3	n/a	3	18	n/a
3576.92362	1.1913691	1	66	3	n/a	1	4	n/a
3578.123345	1.1914937	1	67	3	n/a	1	6	n/a
3579.323205	1.1914846	1	68	3	n/a	3	13	n/a
3580.523194	1.1913643	1	69	3	n/a	1	11	n/a
3581.722853	1.191577	1	70	3	n/a	1	18	n/a
3582.922745	1.1915135	1	71	3	n/a	2	5	n/a
3584.122587	1.1915201	1	72	3	n/a	1	10	n/a
3585.322451	1.1915366	1	73	3	n/a	2	14	n/a
3586.522442	1.19137	1	74	3	n/a	3	5	n/a
3587.722233	1.1914247	1	75	3	n/a	2	2	n/a
3588.92199	1.1915327	1	76	3	n/a	3	12	n/a
3590.121884	1.1915488	1	77	3	n/a	2	2	n/a
3591.321702	1.1915389	1	78	3	n/a	2	8	n/a
3592.521572	1.1914944	1	79	3	n/a	1	15	n/a
3593.721402	1.191644	1	80	3	n/a	3	8	n/a
3594.921262	1.1915126	1	81	3	n/a	1	16	n/a
3596.121105	1.1915475	1	82	3	n/a	2	6	n/a
3597.321155	1.1913413	1	83	3	n/a	3	17	n/a
3598.520843	1.1914686	1	84	3	n/a	3	10	n/a
3599.720826	1.191388	1	85	3	n/a	1	5	n/a
3600.920543	1.1916168	1	86	3	n/a	2	16	n/a
3602.120381	1.1915587	1	87	3	n/a	3	4	n/a
3603.320282	1.191488	1	88	3	n/a	3	16	n/a
3604.52012	1.1916993	1	89	3	n/a	1	14	n/a
3605.720038	1.1914545	1	90	3	n/a	2	16	n/a
3606.919942	1.191375	1	91	3	n/a	3	9	n/a
3608.119824	1.1915236	1	92	3	n/a	3	11	n/a
3609.319529	1.1915044	1	93	3	n/a	3	5	n/a
3610.51951	1.1914085	1	94	3	n/a	1	2	n/a
3611.719213	1.1916508	1	95	3	n/a	2	6	n/a
3612.919151	1.1914327	1	96	3	n/a	3	15	n/a
3614.118975	1.1914593	1	97	3	n/a	2	17	n/a
3615.318778	1.1915198	1	98	3	n/a	1	9	n/a
3616.518631	1.1914908	1	99	3	n/a	3	7	n/a
3617.718479	1.1915101	1	100	3	n/a	3	2	n/a
3618.918312	1.1915262	1	101	3	n/a	2	11	n/a
3620.118312	1.1913796	1	102	3	n/a	2	12	n/a
3621.318198	1.1913426	1	103	3	n/a	3	15	n/a
3622.518046	1.1914866	1	104	3	n/a	1	3	n/a
3623.717896	1.1912994	1	105	3	n/a	2	5	n/a
3624.91767	1.1913799	1	106	3	n/a	2	9	n/a
3626.11741	5.9909468	1	107	1	n/a	n/a	n/a	n/a
3632.125004	3.5912111	1	108	4	n/a	n/a	n/a	2
3635.732876	3.591433492	1	109	4	n/a	n/a	n/a	9
3639.332444	3.591232	1	110	4	n/a	n/a	n/a	10
3642.932128	3.591059	1	111	4	n/a	n/a	n/a	7
3646.539882	3.5912092	1	112	4	n/a	n/a	n/a	1
3650.147876	3.5910484	1	113	4	n/a	n/a	n/a	6
3653.755582	3.5911704	1	114	4	n/a	n/a	n/a	5
3657.363367	3.5911336	1	115	4	n/a	n/a	n/a	3
3660.971145	3.5911732	1	116	4	n/a	n/a	n/a	8
3664.578972	3.5912656	1	117	4	n/a	n/a	n/a	4
3668.178606	5.9906544	1	118	1	n/a	n/a	n/a	n/a
