onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
6265.637732	5.9909015	1	1	1	13	n/a	n/a	n/a
6271.63697	1.1915308	1	2	2	13	n/a	n/a	n/a
6272.836831	1.1915369	1	3	2	5	n/a	n/a	n/a
6274.036698	1.1915022	1	4	2	16	n/a	n/a	n/a
6275.236531	1.1915358	1	5	2	19	n/a	n/a	n/a
6276.436384	1.1915399	1	6	2	12	n/a	n/a	n/a
6277.63624	1.1915377	1	7	2	18	n/a	n/a	n/a
6278.836175	1.1914569	1	8	2	25	n/a	n/a	n/a
6280.035962	1.1915259	1	9	2	10	n/a	n/a	n/a
6281.235831	1.1915123	1	10	2	4	n/a	n/a	n/a
6282.435806	1.1913894	1	11	2	5	n/a	n/a	n/a
6283.635533	1.191532	1	12	2	1	n/a	n/a	n/a
6284.835561	1.1913448	1	13	2	17	n/a	n/a	n/a
6286.035377	1.1913691	1	14	2	16	n/a	n/a	n/a
6287.23508	1.191538	1	15	2	22	n/a	n/a	n/a
6288.434952	1.1915177	1	16	2	9	n/a	n/a	n/a
6289.634808	1.1914919	1	17	2	8	n/a	n/a	n/a
6290.834745	1.191427	1	18	2	14	n/a	n/a	n/a
6292.034515	1.1915353	1	19	2	15	n/a	n/a	n/a
6293.234426	1.1914688	1	20	2	17	n/a	n/a	n/a
6294.434468	1.191280912	1	21	2	7	n/a	n/a	n/a
6295.63408	1.191533	1	22	2	15	n/a	n/a	n/a
6296.833936	1.1914914	1	23	2	6	n/a	n/a	n/a
6298.03392	1.1913978	1	24	2	20	n/a	n/a	n/a
6299.233648	1.1915198	1	25	2	22	n/a	n/a	n/a
6300.433496	1.191543	1	26	2	25	n/a	n/a	n/a
6301.633575	1.1913168	1	27	2	24	n/a	n/a	n/a
6302.833227	1.1915027	1	28	2	21	n/a	n/a	n/a
6304.033064	1.19164	1	29	2	9	n/a	n/a	n/a
6305.233016	1.1914133	1	30	2	2	n/a	n/a	n/a
6306.432768	1.191545	1	31	2	18	n/a	n/a	n/a
6307.632645	1.1915093	1	32	2	8	n/a	n/a	n/a
6308.832486	1.1915361	1	33	2	11	n/a	n/a	n/a
6310.03236	1.1915161	1	34	2	7	n/a	n/a	n/a
6311.232336	1.1913815	1	35	2	3	n/a	n/a	n/a
6312.432038	1.1915481	1	36	2	20	n/a	n/a	n/a
6313.631919	1.1914686	1	37	2	1	n/a	n/a	n/a
6314.83188	1.1914144	1	38	2	2	n/a	n/a	n/a
6316.03175	1.1913717	1	39	2	3	n/a	n/a	n/a
6317.231485	1.1914941	1	40	2	12	n/a	n/a	n/a
6318.431315	1.1915092	1	41	2	19	n/a	n/a	n/a
6319.631163	1.1917093	1	42	2	21	n/a	n/a	n/a
6320.831071	1.1914897	1	43	2	10	n/a	n/a	n/a
6322.030894	1.1914828	1	44	2	24	n/a	n/a	n/a
6323.23074	1.1915284	1	45	2	23	n/a	n/a	n/a
6324.430738	1.191368	1	46	2	11	n/a	n/a	n/a
6325.630589	1.1913904	1	47	2	6	n/a	n/a	n/a
6326.830313	1.191521	1	48	2	23	n/a	n/a	n/a
6328.0303	1.1913869	1	49	2	13	n/a	n/a	n/a
6329.230023	1.1915367	1	50	2	4	n/a	n/a	n/a
6330.429893	1.1915126	1	51	2	14	n/a	n/a	n/a
6331.62973	5.9909467	1	52	1	13	n/a	n/a	n/a
6337.629007	1.1914911	1	53	3	n/a	2	8	n/a
6338.837211	1.1915073	1	54	3	n/a	3	14	n/a
6340.037035	1.1915755	1	55	3	n/a	3	5	n/a
6341.236932	1.1914953	1	56	3	n/a	1	12	n/a
6342.436738	1.1915504	1	57	3	n/a	3	4	n/a
6343.636615	1.1915375	1	58	3	n/a	2	15	n/a
6344.836486	1.1915069	1	59	3	n/a	3	11	n/a
6346.036326	1.1916549	1	60	3	n/a	3	18	n/a
6347.23631	1.1913591	1	61	3	n/a	3	6	n/a
6348.43604	1.1914795	1	62	3	n/a	1	15	n/a
6349.635895	1.1915249	1	63	3	n/a	3	15	n/a
6350.835882	1.1913892	1	64	3	n/a	3	3	n/a
6352.035703	1.1914369	1	65	3	n/a	3	9	n/a
6353.235458	1.191545	1	66	3	n/a	2	16	n/a
6354.435315	1.1915177	1	67	3	n/a	1	7	n/a
6355.635167	1.1915346	1	68	3	n/a	2	4	n/a
6356.835021	1.1915066	1	69	3	n/a	2	1	n/a
6358.034878	1.1915201	1	70	3	n/a	2	14	n/a
6359.234736	1.1915197	1	71	3	n/a	2	11	n/a
6360.434571	1.1915394	1	72	3	n/a	2	12	n/a
6361.634584	1.1914352	1	73	3	n/a	1	11	n/a
6362.834282	1.1915529	1	74	3	n/a	3	1	n/a
6364.034173	1.1915193	1	75	3	n/a	3	2	n/a
6365.234007	1.191515	1	76	3	n/a	1	16	n/a
6366.433851	1.1915214	1	77	3	n/a	2	10	n/a
6367.63385	1.191374	1	78	3	n/a	1	6	n/a
6368.833688	1.1914049	1	79	3	n/a	1	14	n/a
6370.033543	1.1913959	1	80	3	n/a	3	4	n/a
6371.233258	1.1915479	1	81	3	n/a	3	11	n/a
6372.433143	1.1915059	1	82	3	n/a	1	13	n/a
6373.632978	1.1916874	1	83	3	n/a	3	3	n/a
6374.832848	1.1915193	1	84	3	n/a	2	10	n/a
6376.032659	1.1916441	1	85	3	n/a	2	9	n/a
6377.232602	1.1914647	1	86	3	n/a	2	5	n/a
6378.432399	1.1915383	1	87	3	n/a	2	3	n/a
6379.632268	1.191525	1	88	3	n/a	3	17	n/a
6380.83213	1.1915063	1	89	3	n/a	2	3	n/a
6382.031981	1.1915225	1	90	3	n/a	3	11	n/a
6383.232007	1.1913521	1	91	3	n/a	3	12	n/a
6384.431741	1.1914621	1	92	3	n/a	2	17	n/a
6385.631547	1.1915228	1	93	3	n/a	2	2	n/a
6386.8314	1.1915237	1	94	3	n/a	1	5	n/a
6388.03126	1.1914872	1	95	3	n/a	1	2	n/a
6389.231236	1.1914262	1	96	3	n/a	1	10	n/a
6390.431148	1.1915159	1	97	3	n/a	1	1	n/a
6391.630825	1.1915328	1	98	3	n/a	1	8	n/a
6392.830695	1.1915177	1	99	3	n/a	2	13	n/a
6394.030539	1.1915166	1	100	3	n/a	1	3	n/a
6395.230386	1.1915212	1	101	3	n/a	1	18	n/a
6396.430243	1.1915228	1	102	3	n/a	2	14	n/a
6397.630201	1.1914912	1	103	3	n/a	1	9	n/a
6398.829969	1.1915058	1	104	3	n/a	1	4	n/a
6400.029806	1.1915373	1	105	3	n/a	3	14	n/a
6401.22967	1.191514	1	106	3	n/a	1	17	n/a
6402.429516	5.9909415	1	107	1	13	n/a	n/a	n/a
6408.437087	3.5912868	1	108	4	n/a	n/a	n/a	6
6412.045046	3.591395635	1	109	4	n/a	n/a	n/a	10
6415.652913	3.5912271	1	110	4	n/a	n/a	n/a	5
6419.260876	3.5911747	1	111	4	n/a	n/a	n/a	8
6422.868733	3.5912074	1	112	4	n/a	n/a	n/a	1
6426.476601	3.5912292	1	113	4	n/a	n/a	n/a	2
6430.084552	3.5911893	1	114	4	n/a	n/a	n/a	7
6433.69241	3.5912262	1	115	4	n/a	n/a	n/a	3
6437.308779	3.5910972	1	116	4	n/a	n/a	n/a	4
6440.92488	3.5912345	1	117	4	n/a	n/a	n/a	9
6444.524447	5.990911	1	118	1	13	n/a	n/a	n/a
