onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
11569.88643	36.7115108	1	1	1	13	n/a	n/a	n/a
11606.63966	8.0155239	1	2	2	18	n/a	n/a	n/a
11614.70518	7.6489433	1	3	2	13	n/a	n/a	n/a
11622.39577	7.3405967	1	4	2	4	n/a	n/a	n/a
11629.7781	6.8323424	1	5	2	11	n/a	n/a	n/a
11636.6438	7.132332	1	6	2	3	n/a	n/a	n/a
11643.8178	7.5656209	1	7	2	7	n/a	n/a	n/a
11651.42506	7.6406634	1	8	2	1	n/a	n/a	n/a
11659.10734	7.415671	1	9	2	7	n/a	n/a	n/a
11666.56469	7.9905071	1	10	2	8	n/a	n/a	n/a
11674.59687	7.1739743	1	11	2	5	n/a	n/a	n/a
11681.80421	6.8323547	1	12	2	19	n/a	n/a	n/a
11688.67826	7.2739874	1	13	2	8	n/a	n/a	n/a
11696.0023	7.4572709	1	14	2	1	n/a	n/a	n/a
11703.51787	7.3822694	1	15	2	20	n/a	n/a	n/a
11710.93353	7.3822694	1	16	2	14	n/a	n/a	n/a
11718.34912	7.0824014	1	17	2	17	n/a	n/a	n/a
11725.48982	7.1240364	1	18	2	16	n/a	n/a	n/a
11732.64716	6.8407105	1	19	2	2	n/a	n/a	n/a
11739.53791	7.3072907	1	20	2	9	n/a	n/a	n/a
11746.87854	7.507276	1	21	2	10	n/a	n/a	n/a
11754.42753	7.4156178	1	22	2	15	n/a	n/a	n/a
11761.88484	7.4156129	1	23	2	6	n/a	n/a	n/a
11769.34212	7.5156346	1	24	2	17	n/a	n/a	n/a
11776.89947	7.0906421	1	25	2	20	n/a	n/a	n/a
11784.02343	6.9823433	1	26	2	4	n/a	n/a	n/a
11791.03912	7.565647	1	27	2	18	n/a	n/a	n/a
11798.63807	7.6489508	1	28	2	6	n/a	n/a	n/a
11806.32872	7.6072575	1	29	2	21	n/a	n/a	n/a
11813.97764	7.4739993	1	30	2	10	n/a	n/a	n/a
11821.50993	7.4406331	1	31	2	2	n/a	n/a	n/a
11828.99233	7.0406196	1	32	2	12	n/a	n/a	n/a
11836.06628	7.1156824	1	33	2	21	n/a	n/a	n/a
11843.23195	8.3572001	1	34	2	19	n/a	n/a	n/a
11851.63082	7.6405736	1	35	2	13	n/a	n/a	n/a
11859.31307	7.7489329	1	36	2	12	n/a	n/a	n/a
11867.10369	7.757202	1	37	2	14	n/a	n/a	n/a
11874.89427	7.1907252	1	38	2	11	n/a	n/a	n/a
11882.11822	6.7991026	1	39	2	9	n/a	n/a	n/a
11888.95064	7.3240113	1	40	2	3	n/a	n/a	n/a
11896.32468	7.8489274	1	41	2	15	n/a	n/a	n/a
11904.21524	8.4738595	1	42	2	5	n/a	n/a	n/a
11912.73075	8.1155226	1	43	2	16	n/a	n/a	n/a
11920.88797	36.6866045	1	44	1	13	n/a	n/a	n/a
11957.61626	7.6072492	1	45	3	n/a	3	7	n/a
11965.26518	7.5323325	1	46	3	n/a	1	10	n/a
11972.83919	7.3322662	1	47	3	n/a	3	12	n/a
11980.20479	6.8657035	1	48	3	n/a	3	1	n/a
11987.11221	7.173987	1	49	3	n/a	2	13	n/a
11994.32785	7.6656032	1	50	3	n/a	2	6	n/a
12002.0268	7.582284	1	51	3	n/a	1	18	n/a
12009.65079	7.5739538	1	52	3	n/a	3	3	n/a
12017.26638	7.7322726	1	53	3	n/a	2	11	n/a
12025.04047	7.4904505	1	54	3	n/a	3	2	n/a
12032.56433	6.8323161	1	55	3	n/a	3	11	n/a
12039.43832	7.5906729	1	56	3	n/a	2	2	n/a
12047.07065	7.6489042	1	57	3	n/a	2	1	n/a
12054.76129	7.3905962	1	58	3	n/a	2	14	n/a
12062.19359	7.5322878	1	59	3	n/a	2	9	n/a
12069.75918	7.5156101	1	60	3	n/a	3	13	n/a
12077.31647	7.0073237	1	61	3	n/a	3	1	n/a
12084.36551	6.8990299	1	62	3	n/a	1	8	n/a
12091.30621	7.54064	1	63	3	n/a	2	4	n/a
12098.88858	7.4239221	1	64	3	n/a	1	12	n/a
12106.37085	7.5989058	1	65	3	n/a	3	8	n/a
