onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
13362.2874	8.29873	1	1	1	13	n/a	n/a	n/a
13370.74445	1.6164317	1	2	2	6	n/a	n/a	n/a
13372.36918	1.6164556	1	3	2	20	n/a	n/a	n/a
13373.99396	1.624804	1	4	2	10	n/a	n/a	n/a
13375.62709	1.5914287	1	5	2	2	n/a	n/a	n/a
13377.22684	1.6164439	1	6	2	14	n/a	n/a	n/a
13378.85162	1.5997721	1	7	2	7	n/a	n/a	n/a
13380.45973	1.6164368	1	8	2	18	n/a	n/a	n/a
13382.08447	1.591482	1	9	2	4	n/a	n/a	n/a
13383.68426	1.5997802	1	10	2	8	n/a	n/a	n/a
13385.29238	1.6247516	1	11	2	19	n/a	n/a	n/a
13386.92548	1.5914141	1	12	2	6	n/a	n/a	n/a
13388.52538	1.5913233	1	13	2	16	n/a	n/a	n/a
13390.12504	1.6164022	1	14	2	12	n/a	n/a	n/a
13391.74977	1.6081045	1	15	2	13	n/a	n/a	n/a
13393.36621	1.6164718	1	16	2	15	n/a	n/a	n/a
13394.99101	1.5914076	1	17	2	11	n/a	n/a	n/a
13396.59074	1.5914832	1	18	2	12	n/a	n/a	n/a
13398.19056	1.5916432	1	19	2	3	n/a	n/a	n/a
13399.79049	1.6079493	1	20	2	13	n/a	n/a	n/a
13401.40677	1.591421	1	21	2	17	n/a	n/a	n/a
13403.00652	1.5916225	1	22	2	5	n/a	n/a	n/a
13404.60644	1.6246289	1	23	2	9	n/a	n/a	n/a
13406.2394	1.5914437	1	24	2	14	n/a	n/a	n/a
13407.83918	1.6164376	1	25	2	15	n/a	n/a	n/a
13409.46395	1.5914167	1	26	2	21	n/a	n/a	n/a
13411.06372	1.6165991	1	27	2	7	n/a	n/a	n/a
13412.68849	1.591444	1	28	2	3	n/a	n/a	n/a
13414.28827	1.6082122	1	29	2	19	n/a	n/a	n/a
13415.90485	1.5913139	1	30	2	8	n/a	n/a	n/a
13417.5045	1.5914364	1	31	2	21	n/a	n/a	n/a
13419.10427	1.6164343	1	32	2	9	n/a	n/a	n/a
13420.72904	1.5997561	1	33	2	20	n/a	n/a	n/a
13422.33724	1.5829883	1	34	2	2	n/a	n/a	n/a
13423.92856	1.6164762	1	35	2	1	n/a	n/a	n/a
13425.55337	1.591639	1	36	2	10	n/a	n/a	n/a
13427.15334	1.5995641	1	37	2	18	n/a	n/a	n/a
13428.76122	1.5914436	1	38	2	4	n/a	n/a	n/a
13430.36105	1.5915712	1	39	2	5	n/a	n/a	n/a
13431.96095	1.5996134	1	40	2	16	n/a	n/a	n/a
13433.5689	1.5914411	1	41	2	1	n/a	n/a	n/a
13435.16867	1.6081043	1	42	2	17	n/a	n/a	n/a
13436.78511	1.6081077	1	43	2	11	n/a	n/a	n/a
13438.40155	8.0988601	1	44	1	13	n/a	n/a	n/a
13446.65874	1.6080954	1	45	3	n/a	2	2	n/a
13448.28365	1.6329457	1	46	3	n/a	2	7	n/a
13449.92493	1.5914419	1	47	3	n/a	3	1	n/a
13451.5247	1.5997765	1	48	3	n/a	3	14	n/a
13453.13279	1.591463	1	49	3	n/a	1	6	n/a
13454.73259	1.591419	1	50	3	n/a	3	13	n/a
13456.33234	1.5914523	1	51	3	n/a	2	11	n/a
13457.93212	1.5914477	1	52	3	n/a	1	6	n/a
13459.5319	1.599771	1	53	3	n/a	1	12	n/a
13461.14	1.6081062	1	54	3	n/a	3	6	n/a
13462.75644	1.5914292	1	55	3	n/a	2	13	n/a
13464.35621	1.58312	1	56	3	n/a	3	5	n/a
13465.94767	1.6081159	1	57	3	n/a	1	16	n/a
13467.5642	1.608017	1	58	3	n/a	1	3	n/a
13469.18053	1.5914638	1	59	3	n/a	1	15	n/a
13470.78033	1.6080588	1	60	3	n/a	1	10	n/a
13472.39671	1.5915033	1	61	3	n/a	3	18	n/a
13473.99654	1.5997729	1	62	3	n/a	3	11	n/a
13475.60465	1.6081111	1	63	3	n/a	2	9	n/a
13477.22109	1.5914494	1	64	3	n/a	1	15	n/a
13478.82087	1.5913752	1	65	3	n/a	1	18	n/a
13480.42058	1.5914491	1	66	3	n/a	1	8	n/a
13482.02052	1.6079978	1	67	3	n/a	2	6	n/a
13483.63685	1.616417	1	68	3	n/a	2	16	n/a
13485.26159	1.5831587	1	69	3	n/a	3	3	n/a
13486.85307	1.5915987	1	70	3	n/a	1	17	n/a
13488.45302	1.6246044	1	71	3	n/a	2	18	n/a
13490.08596	1.6081042	1	72	3	n/a	3	3	n/a
13491.70239	1.5914389	1	73	3	n/a	1	4	n/a
13493.30216	1.5914011	1	74	3	n/a	3	9	n/a
13494.90189	1.5915003	1	75	3	n/a	3	15	n/a
13496.50175	1.5914204	1	76	3	n/a	2	3	n/a
13498.1015	1.5914464	1	77	3	n/a	2	9	n/a
13499.70127	1.5997534	1	78	3	n/a	3	17	n/a
13501.30936	1.5914604	1	79	3	n/a	1	8	n/a
