onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
89381.70901	6.001989	2	1	1	13	n/a	n/a	n/a
89387.71927	1.1920692	2	2	2	2	n/a	n/a	n/a
89388.91972	1.1919126	2	3	2	21	n/a	n/a	n/a
89390.12006	1.1921069	2	4	2	6	n/a	n/a	n/a
89391.32878	1.1921175	2	5	2	4	n/a	n/a	n/a
89392.53756	1.1920501	2	6	2	14	n/a	n/a	n/a
89393.73799	1.1920536	2	7	2	23	n/a	n/a	n/a
89394.93831	1.1920044	2	8	2	19	n/a	n/a	n/a
89396.13875	1.1919959	2	9	2	13	n/a	n/a	n/a
89397.33915	1.1920546	2	10	2	1	n/a	n/a	n/a
89398.5395	1.192117	2	11	2	20	n/a	n/a	n/a
89399.73995	1.1921244	2	12	2	15	n/a	n/a	n/a
89400.94039	1.1920879	2	13	2	7	n/a	n/a	n/a
89402.14074	1.1920569	2	14	2	12	n/a	n/a	n/a
89403.34122	1.1919964	2	15	2	9	n/a	n/a	n/a
89404.54153	1.1921445	2	16	2	15	n/a	n/a	n/a
89405.74194	1.1921345	2	17	2	16	n/a	n/a	n/a
89406.94238	1.1922431	2	18	2	11	n/a	n/a	n/a
89408.14289	1.1919875	2	19	2	5	n/a	n/a	n/a
89409.34315	1.1920638	2	20	2	14	n/a	n/a	n/a
89410.54366	1.1920086	2	21	2	1	n/a	n/a	n/a
89411.74395	1.19214	2	22	2	21	n/a	n/a	n/a
89412.94435	1.1921559	2	23	2	22	n/a	n/a	n/a
89414.14474	1.1920628	2	24	2	9	n/a	n/a	n/a
89415.34513	1.1921423	2	25	2	23	n/a	n/a	n/a
89416.54565	1.1920729	2	26	2	7	n/a	n/a	n/a
89417.74594	1.1921479	2	27	2	8	n/a	n/a	n/a
89418.94635	1.1919752	2	28	2	24	n/a	n/a	n/a
89420.14688	1.1920022	2	29	2	4	n/a	n/a	n/a
89421.34715	1.19213	2	30	2	25	n/a	n/a	n/a
89422.54755	1.1920727	2	31	2	11	n/a	n/a	n/a
89423.74809	1.1919207	2	32	2	10	n/a	n/a	n/a
89424.94836	1.1920592	2	33	2	13	n/a	n/a	n/a
89426.14876	1.192149	2	34	2	3	n/a	n/a	n/a
89427.34922	1.1921217	2	35	2	8	n/a	n/a	n/a
89428.54962	1.1920688	2	36	2	10	n/a	n/a	n/a
89429.75007	1.1919076	2	37	2	19	n/a	n/a	n/a
89430.95041	1.1921054	2	38	2	6	n/a	n/a	n/a
89432.15084	1.1920438	2	39	2	22	n/a	n/a	n/a
89433.35121	1.1920654	2	40	2	24	n/a	n/a	n/a
89434.55157	1.1921106	2	41	2	12	n/a	n/a	n/a
89435.75206	1.1919731	2	42	2	2	n/a	n/a	n/a
89436.95237	1.1921217	2	43	2	25	n/a	n/a	n/a
89438.15275	1.1921393	2	44	2	5	n/a	n/a	n/a
89439.3532	1.1920859	2	45	2	18	n/a	n/a	n/a
89440.5536	1.1920221	2	46	2	3	n/a	n/a	n/a
89441.75392	1.1921885	2	47	2	17	n/a	n/a	n/a
89442.95439	1.1921367	2	48	2	18	n/a	n/a	n/a
89444.15477	1.1920329	2	49	2	17	n/a	n/a	n/a
89445.35525	1.1919858	2	50	2	16	n/a	n/a	n/a
89446.55559	1.1920598	2	51	2	20	n/a	n/a	n/a
89447.75606	5.9936136	2	52	1	13	n/a	n/a	n/a
89453.7663	1.1920589	2	53	3	n/a	3	1	n/a
89454.97512	1.1920496	2	54	3	n/a	3	5	n/a
89456.17556	1.1920126	2	55	3	n/a	2	14	n/a
89457.37591	1.1920572	2	56	3	n/a	1	16	n/a
89458.58466	1.1920377	2	57	3	n/a	3	12	n/a
89459.78496	1.192068	2	58	3	n/a	1	10	n/a
89460.98544	1.1919719	2	59	3	n/a	1	17	n/a
89462.18569	1.1922154	2	60	3	n/a	2	5	n/a
89463.38617	1.1921324	2	61	3	n/a	2	8	n/a
89464.58657	1.1921407	2	62	3	n/a	3	13	n/a
89465.78707	1.1919754	2	63	3	n/a	1	13	n/a
89466.98738	1.1920457	2	64	3	n/a	2	5	n/a
89468.18778	1.1921335	2	65	3	n/a	2	7	n/a
89469.38817	1.1921293	2	66	3	n/a	1	7	n/a
89470.58856	1.192144	2	67	3	n/a	3	18	n/a
89471.78897	1.1920624	2	68	3	n/a	1	4	n/a
89472.98939	1.1920533	2	69	3	n/a	3	15	n/a
89474.18978	1.1922324	2	70	3	n/a	2	10	n/a
89475.39023	1.1920701	2	71	3	n/a	3	5	n/a
89476.59067	1.1919665	2	72	3	n/a	3	3	n/a
89477.79107	1.1920847	2	73	3	n/a	1	14	n/a
89478.99145	1.1920607	2	74	3	n/a	1	8	n/a
89480.19178	1.1921282	2	75	3	n/a	3	16	n/a
89481.39218	1.1919933	2	76	3	n/a	2	12	n/a
89482.59259	1.1921231	2	77	3	n/a	2	3	n/a
89483.79308	1.1920399	2	78	3	n/a	2	11	n/a
89484.99334	1.1921728	2	79	3	n/a	1	5	n/a
89486.19401	1.1918477	2	80	3	n/a	3	17	n/a
89487.39415	1.1920975	2	81	3	n/a	3	11	n/a
89488.59459	1.1920493	2	82	3	n/a	1	6	n/a
89489.79499	1.1921199	2	83	3	n/a	3	7	n/a
