onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
89124.98178	6.0102812	1	1	1	13	n/a	n/a	n/a
89131.00887	1.1920149	1	2	2	10	n/a	n/a	n/a
89132.20913	1.1921059	1	3	2	15	n/a	n/a	n/a
89133.40958	1.1919752	1	4	2	14	n/a	n/a	n/a
89134.61825	1.1920709	1	5	2	16	n/a	n/a	n/a
89135.82711	1.1919765	1	6	2	9	n/a	n/a	n/a
89137.02745	1.1919701	1	7	2	3	n/a	n/a	n/a
89138.22781	1.1920939	1	8	2	24	n/a	n/a	n/a
89139.4281	1.1922114	1	9	2	11	n/a	n/a	n/a
89140.62872	1.1920131	1	10	2	4	n/a	n/a	n/a
89141.82894	1.1921864	1	11	2	22	n/a	n/a	n/a
89143.02939	1.1919998	1	12	2	5	n/a	n/a	n/a
89144.22972	1.1921887	1	13	2	2	n/a	n/a	n/a
89145.43016	1.1920812	1	14	2	19	n/a	n/a	n/a
89146.63067	1.1919957	1	15	2	16	n/a	n/a	n/a
89147.83109	1.1920327	1	16	2	20	n/a	n/a	n/a
89149.03138	1.1920556	1	17	2	18	n/a	n/a	n/a
89150.2318	1.192081	1	18	2	17	n/a	n/a	n/a
89151.43222	1.1920328	1	19	2	5	n/a	n/a	n/a
89152.63268	1.191924	1	20	2	21	n/a	n/a	n/a
89153.83307	1.1920117	1	21	2	18	n/a	n/a	n/a
89155.03352	1.1919361	1	22	2	4	n/a	n/a	n/a
89156.23379	1.1921245	1	23	2	25	n/a	n/a	n/a
89157.43426	1.1919863	1	24	2	22	n/a	n/a	n/a
89158.63457	1.1921466	1	25	2	19	n/a	n/a	n/a
89159.83505	1.1920587	1	26	2	17	n/a	n/a	n/a
89161.03548	1.1920244	1	27	2	12	n/a	n/a	n/a
89162.23579	1.1920454	1	28	2	15	n/a	n/a	n/a
89163.43619	1.1921274	1	29	2	1	n/a	n/a	n/a
89164.63658	1.1921293	1	30	2	13	n/a	n/a	n/a
89165.83707	1.1920295	1	31	2	12	n/a	n/a	n/a
89167.03755	1.1919992	1	32	2	13	n/a	n/a	n/a
89168.23792	1.1919891	1	33	2	9	n/a	n/a	n/a
89169.43828	1.1920318	1	34	2	1	n/a	n/a	n/a
89170.63859	1.1921574	1	35	2	2	n/a	n/a	n/a
89171.83898	1.1920843	1	36	2	7	n/a	n/a	n/a
89173.03938	1.1921468	1	37	2	6	n/a	n/a	n/a
89174.23977	1.1921487	1	38	2	10	n/a	n/a	n/a
89175.44043	1.1918118	1	39	2	24	n/a	n/a	n/a
89176.64065	1.1919833	1	40	2	25	n/a	n/a	n/a
89177.84093	1.1921353	1	41	2	8	n/a	n/a	n/a
89179.04137	1.1921335	1	42	2	11	n/a	n/a	n/a
89180.2418	1.1920898	1	43	2	23	n/a	n/a	n/a
89181.44217	1.1921346	1	44	2	21	n/a	n/a	n/a
89182.64258	1.1920236	1	45	2	6	n/a	n/a	n/a
89183.84307	1.1919758	1	46	2	7	n/a	n/a	n/a
89185.04362	1.1918187	1	47	2	23	n/a	n/a	n/a
89186.24376	1.1920753	1	48	2	20	n/a	n/a	n/a
89187.44425	1.19209	1	49	2	14	n/a	n/a	n/a
89188.64462	1.1920863	1	50	2	8	n/a	n/a	n/a
89189.84497	1.1921133	1	51	2	3	n/a	n/a	n/a
89191.04536	5.993674	1	52	1	13	n/a	n/a	n/a
89197.05576	1.1920068	1	53	3	n/a	3	2	n/a
89198.26453	1.1918903	1	54	3	n/a	3	8	n/a
89199.46485	1.1921326	1	55	3	n/a	1	3	n/a
89200.66534	1.1919632	1	56	3	n/a	3	16	n/a
89201.874	1.1921049	1	57	3	n/a	1	8	n/a
89203.07438	1.1920732	1	58	3	n/a	1	6	n/a
89204.27495	1.1918169	1	59	3	n/a	3	13	n/a
89205.47509	1.1922094	1	60	3	n/a	3	14	n/a
89206.67557	1.1921323	1	61	3	n/a	2	17	n/a
89207.87603	1.192058	1	62	3	n/a	1	8	n/a
89209.07638	1.1919699	1	63	3	n/a	1	6	n/a
89210.27677	1.1920689	1	64	3	n/a	2	6	n/a
89211.47725	1.1920591	1	65	3	n/a	1	18	n/a
89212.67757	1.1921326	1	66	3	n/a	2	7	n/a
89213.87795	1.1922351	1	67	3	n/a	2	13	n/a
